"province_code","province_code_2018","province_name_eng","province_name_dari","province_name_pashto","district_code","provincial_capital","district_number","district_name_eng","district_or_subdivision_name_eng","district_name_dari","pc_code","pc_location","pc_location_dari","ps_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301005","Chushma dozdak School, Choshmah dozdak","مکتب چشمه دوزدک, چشمه دوزدک",3,2,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301006","Qarqeetoo school, Qarqeetoo","مکتب قر قیطو, قر قیطو",3,2,1,0,1336,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301007","Khareesan School,","مکتب خا ریستا ن, خا ریستا ن",3,2,1,0,1440,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301008","Nachk village,","فریه نچک, فریه نچک",3,2,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301009","Baghak school, Bahghak","مکتب باغک, باغک",3,2,1,0,1960,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301010","Kandalan school, kandalan","مکتب کندلان, کندلان",3,2,1,0,1440,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301011","Chushma Senjid Bazar, Chushma senjid","بازارچشمه سنجد, چشمه سنجد",4,3,1,0,2280,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301012","Malmanjee Mosque, Malmanjee","مسجد ملمنجی, ملمنجی",3,2,1,0,1500,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301013","Takab Esmaeel School, Takab esmaeel","مکتب تکاب اسماعیل, تکاب اسماعیل",3,2,1,0,1500,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301014","Meer Meerak village","فریه میر میراک, میر میراک",3,2,1,0,1680,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301015","Nadami school, Nadami","مکتب ندامی, ندامی",3,2,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301016","Laman school, Laman","مکتب لامان, لامان",4,3,1,0,2160,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301017","Aalam chob bazar, Aalam chob","بازاراعلم چوب, اعلم چوب",3,2,1,0,960,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301018","Chakab clinic, chakab","کلینک چکاب, چکاب",3,2,1,0,1440,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2301","YES","01","PROVINCIAL CENTER (QALA-I-NOW)","PROVINCIAL CENTER (QALA-I-NOW)","مرکزبادغیس - قلعه نو","2301019","Khan Aqa village, Khan aqa","فریه خان آفا, خان آفا",3,2,1,0,1200,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302020","District premise and Robat Clinic, Robat","تعمیر ولسوالی و کلینیک رباط, رباط",3,2,1,0,1900,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302021","Kamari clinic, kamari","کلینک کمری, کمری",3,2,1,0,1600,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302022","Khoaja pesta village mosque, khoaja pesta","مسجد فریه خواجه پسته, خواجه پسته",3,2,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302023","Jaknah Elementary school,","مکتب ا بتدایی جکنه, مکتب ا بتدایی جکنه",2,1,1,0,900,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302024","Meeranzi mosque, meeranzi","مسجد میرانزی, میرانزی",2,1,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302025","Zad Ali clinic","کلینیک زاد علی, زاد علی",3,2,1,0,900,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302026","Andari school,","مکتب اند ری, اند ری",2,1,1,0,1320,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2302","NO","02","MUQUR (BADGHIS)","MUQUR (BADGHIS)","مقر","2302027","Sanjeetak village","فریه سنجیتک, سنجیتک",2,1,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303032","Nar Aab elementary school","مکتب ابتدای نراب, نراب",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303033","chai sangi center, charsangi","مرکز چای سنگی, چای سنگی",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303035","Heechkah high school","مکتب لیسه هیچکه, هیچکه",3,2,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303036","Aabkamari school","مکتب آبکمری, مکتب آبکمری",4,3,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303037","Mobarak shah Elementary school, Mobarakshah","مکتب ابتدای مبارک شاه, مبارک شاه",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303038","Sang kharas village, Sang kharas","فریه سنک خرس, سنک خرس",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303039","Aaghak school","مکتب آغک, آغک",3,2,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303040","Kochah zard Elementary school","مکتب ابتدای کوجه زرد, کوجه زرد",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303041","Gulkhana village school","مسجد فریه گل خانه, گل خانه",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303042","Tashbolaq High school, tashbolaq","مکتب لیسه تا شبولاق, تا شبولاق",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303043","Gandah Aab school, Gandah Aab","مکتب گنده آب, گنده آب",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303044","Dehistan village, Dehistan","فریه دهستان, دهستان",2,1,1,0,1200,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303045","Bazar e seena e ordo, Seena ordo","بازارسینه اوردو, سینه اوردو",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303046","Padeh laghari school, Padeh laghari","مکتب پده لاغری, پده لاغری",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303047","Padeh Dehzangi Bazar, Padeh Deh zangi","بازارپده دهزنگی, پده دهزنگی",3,2,1,0,1900,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303048","Kokjayel School,","مکتب کوکجایل, مکتب کوکجایل",3,2,1,0,988,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303049","Aab bareek school,","مکتب آب باریک, آب باریک",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303175","Dara kok chail school","دره کوک چایل؛مکتب,",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2303","NO","03","AB KAMARI","AB KAMARI","آبکمری","2303176","Sair zarak Village School","قریه سیر زارک؛مکتب,",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304054","Jamiat school","مکتب جمیعت, مکتب جمیعت",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304055","Arbab sarwar school","مکتب ارباب سرور, ارباب سرور",3,2,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304056","Aab bakhsh school","مکتب آب بخش, آب بخش",2,1,1,0,1080,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304057","Deh berenj school","مکتب ده برنج, ده برنج",3,2,1,0,2000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304058","Joleeq school","مکتب جولیق, جولیق",3,2,1,0,1920,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304059","Boya ha village","فریه  بویه ها, بویه ها",2,1,1,0,1400,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304060","Boya kadank School","مکتب بویه کندنک, بویه کندنک",2,1,1,0,1440,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304062","ziarat village","قریه زیارت, زیارت",2,1,1,0,960,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304066","Molayan village","قریه ملا یان, ملا یان",2,1,1,0,1320,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304067","Qarcha ghi clinic","کلینیک قرچه غی, کلینیک قرچه غی",3,2,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304069","Takak School","مکتب تاکا, مکتب تاکا",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304073","Meer ghas school","مکتب  میر غیاث, میر غیاث",3,2,1,0,1500,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304075","Gunbad village","فریه گنبد, گنبد",2,1,1,0,1440,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304076","Gunbad shekh Ghiasuddin village","فریه گنبد شیخ غیاث الدین, گنبد شیخ غیاث الدین",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304077","Nayek village","فریه نایک, نایک",2,1,1,0,1060,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304078","Burj village","فریه برج, برج",2,1,1,0,900,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304079","Bargul village","فریه بارگل, بارگل",2,1,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304080","Nawa mollah gadah mosque","مسجد ناوه ملا گدا, ناوه ملا گدا",2,1,1,0,840,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2304","NO","04","QADIS","QADIS","قادس","2304177","Dara tabar afghan mosque","دره تبر افغان؛مسجد,",2,1,1,0,640,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2305","NO","05","JAWAND","JAWAND","جوند","2305089","Chartaq School","مکتب چارتک, چارتک",3,2,1,0,1000,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2305","NO","05","JAWAND","JAWAND","جوند","2305090","Guzestan village mosque","مسجد فریه گز ستان, گز ستان",3,2,1,0,960,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2305","NO","05","JAWAND","JAWAND","جوند","2305091","Reegi village mosque","مسجد فریه ریگی, ریگی",3,2,1,0,840,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2305","NO","05","JAWAND","JAWAND","جوند","2305092","Gashak mosque","مسجدگاشک, گاشک",3,2,1,0,720,"ازمرکز ولسوالی توسط موتر"
"23","31","Badghis","بادغیس","بادغيس","2305","NO","05","JAWAND","JAWAND","جوند","2305093","Meel naw mosque","مسجد میل نو, میل نو",3,2,1,0,840,"ازمرکز ولسوالی توسط موتر"
