"electorate","province_code","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","incumbent","candidate_gender","prelim_winner","final_winner"
"General","03","593069","58","Zainab Haibat","زینب هیبت","No","Female","No","No"
"General","04","1924705","1","Hajji Faiz","حاجی فیض","No","Male","No","No"
"General","04","1515001","2","Hajji Waheedullah Kalimzai Wardak","حاجی وحیدالله کلیمزی وردک","No","Male","Yes","No"
"General","04","1515005","3","Mohammad Aman Bahbudi","محمد امان بهبودی","No","Male","No","No"
"General","04","2919088","4","Fakhria Rahmani","فخریه رحمانی","No","Female","No","No"
"General","04","1547603","5","Alhaj Rahila Wardak","الحاج راحله وردک","No","Female","No","No"
"General","04","6414770","6","Hajji Mohammad Asif Mahdiyar","حاجی محمد آصف مهدی یار","No","Male","No","No"
"General","04","1515021","7","Fatima Fatir","فاطمه فاطر","No","Female","No","No"
"General","04","2918166","8","Hajji Abdul Aahad Durani","حاجی عبدالاحمد درانی","No","Male","Yes","Yes"
"General","04","1515004","9","Ustad Humaira Haqmal","استاد حمیرا حقمل","No","Female","No","No"
"General","04","5442288","10","Hajji Mohammad Mosa Hotak","حاجی محمد موسی هوتک","Yes","Male","No","No"
"General","04","1515018","11","Saied Mohammad Hadi Hadi","سید محمد هادی هادی","No","Male","No","No"
"General","04","1515006","12","Sharif Poya","شریف پویا","No","Male","No","No"
"General","04","1515015","13","Ustad Mohammad Anwar Maidanwall","استاد محمد انور میدانوال","No","Male","No","No"
"General","04","1515016","14","Dr. Meia Fazal Rahim Bawar","داکتر میا فضل الرحیم باور","No","Male","No","No"
"General","04","1775650","15","Ustad Hajji Hedayati","استاد حاجی هدایتی","No","Male","No","No"
"General","04","6221882","16","Alhaj Akhtar Mohammad Taheri","الحاج اختر محمد طاهری","No","Male","No","No"
"General","04","1563884","17","Hajji Ghulam Hasan Akbari","حاجی غلام حسن اکبری","No","Male","No","No"
"General","04","2964827","18","Bakhto Jan Gurbati Wardak","بختو جان گربتی وردک","No","Male","No","No"
"General","04","14142588","19","Ustad Zahab","استاد ذهاب","No","Male","No","No"
"General","04","1515019","20","Bartali Jafari","براتعلی جعفری","No","Male","No","No"
"General","04","1515011","21","Eng. Hamida Akbari","انجنیر حمیده اکبری","No","Female","Yes","Yes"
"General","04","9236600","22","Nafisa Nasib","نفیسه نصیب","No","Female","No","No"
"General","04","1515012","23","Zaidullah Haidari","زیدالله حیدری","No","Male","No","No"
"General","04","4070527","24","Dr. Roshanak Wardak","داکتر روشنک وردک","Yes","Female","No","No"
"General","04","1515008","25","Hajji Abdul Majed Wardak","حاجی عبدالمجید وردگ","No","Male","No","Yes"
"General","04","1515009","26","Eng. Suhaila Faize Nazhad","انجنیر سهیلا فیضی نژاد","No","Female","No","No"
"General","04","1515013","27","Mohammad Dawood Husaini","محمد داود حسینی","No","Male","No","No"
"General","04","9338715","28","Mohamad Kabir Ahmadi","محمد کبیر احمدی","No","Male","No","No"
"General","04","7428380","29","Gullam Mustafa Wardak","غلام مصطفی وردک","No","Male","No","No"
"General","04","1515002","30","Ghulam Husain Naseri","غلام حسین ناصری","No","Male","Yes","Yes"
"General","04","1924529","31","Ahmad Hussain Sangardost","احمد حسین سنگردوست","Yes","Male","No","No"
"General","04","2918784","32","Dr. Mohammad Ibrahim Karimi","دوکتور محمد ابراهیم کریمی","No","Male","No","No"
"General","04","1515010","33","Dr. Zabihullah Ahmadi","داکتر ذبیح الله احمدی","No","Male","No","No"
"General","04","1515007","34","Sediqa Mubariz","صدیقه مبارز","Yes","Female","Yes","Yes"
"General","04","11769499","35","Khan Amir Iftikhari","خان امیر افتخاری","No","Male","No","No"
"General","04","2646561","36","Talib Hussain Muhadi","طالب حسین موحدی","No","Male","No","No"
"General","04","1515017","37","General Zalmai Wardak","جنرال زلمی وردگ","No","Male","No","No"
"General","05","2611593","1","Amin Gul","امین گل","No","Male","No","No"
"General","05","888335","2","Sayed Enayatullah A.K.A Hajji Jan Agha","سید عنایت الله  مشهور به حاجی جان اغا","No","Male","No","No"
"General","05","1553205","3","Noorullah Azimi","نورالله عظیمی","No","Male","No","No"
"General","05","1553207","4","Dilawar Faizan","دلاور فیضان","No","Male","No","No"
"General","05","14139841","5","Eng. Asadullah Falah","انجنیر اسدالله  فلاح","No","Male","No","No"
"General","05","7939501","6","Alhaj Shakila Hashimi","الحاج شکیلا هاشمی","Yes","Female","Yes","Yes"
"General","05","4896524","7","Sayed Farhad Akbari","سید فرهاد   اکبری","No","Male","No","No"
"General","05","7939506","8","Eng. Bashir Ahmad","انجینر بشیر احمد","No","Male","No","No"
"General","05","6301796","9","Obaidullah Abdul Rahimzai","عبیدالله عبدالرحیم زی","No","Male","No","No"
"General","05","1553220","10","Parween Sadat","پروين سادات","No","Female","No","No"
"General","05","1553213","11","Alhaj Sayed Qaribullah","الحاج سید قریب الله","No","Male","No","No"
"General","05","6821293","12","Muhammad Masood Popal","محمد مسعود پوپل","No","Male","No","No"
"General","05","10392688","13","Alhaj Dr. Asadullah Hematyar","الحاج داکتر اسدالله همتیار","Yes","Male","No","No"
"General","05","639759","14","Ghulam Yahya Lashkar","غلام یحی لشکر","No","Male","No","No"
"General","05","1553214","15","Ustad Abdul Razaq Azizi","استاد عبدالرازق   عزیزی","No","Male","No","No"
"General","05","5613959","16","Alhaj Noor Rahman Jazib","الحاج نور الرحمن  جاذب","No","Male","No","No"
"General","05","1553208","17","Eng. Muhammad Hayat Ahmadzai","انجنیر محمد حیات احمدزی","No","Male","No","No"
"General","05","4895021","18","Abdullah Khan Alham","عبدالله خان الهام","No","Male","No","No"
"General","05","1553209","19","Eng. Sahib Khan","انجینر صاحب خان","No","Male","No","Yes"
"General","05","1553219","20","Eng. Hamisha Gul","انجینر همیشه گل","No","Male","No","No"
"General","05","642212","21","Eng. Zafar Khan","انجینر ظفر خان","No","Male","No","No"
"General","05","7939516","22","Nafisa Bahar","نفیسه  بها","No","Female","No","No"
"General","05","1553204","23","Hajji Muhammad Akbar Stanikzai","حاجی محمد اکبر ستانکزی","No","Male","Yes","Yes"
"General","05","1553217","24","Dr. Rahila Nadir","دکتورس راحله  نادر","No","Female","No","No"
"General","05","1553206","25","Anisa Safi Sadat","انیسه صافی سادات","No","Female","No","No"
"General","05","638178","26","Hajji Sultan Jan Khaksar","حاجی سلطان جان  خاکسار","No","Male","No","No"
"General","05","990147","27","Eng. Abdul Latif Ahmadzai","انجینر عبد اللطیف احمدزی","No","Male","No","No"
"General","05","1553216","28","Alhaj Mustafa Badar","الحاج مصطفی بدر","No","Male","No","No"
"General","05","638911","29","Saranwal  uhammad Nadir","څارنوال محمد نادر حقو قمل","No","Male","No","No"
"General","05","1553210","30","Hoquqmal Qalam-u-Rahman Ahmadzai","قلم الرحمن احمدزی","No","Male","No","No"
"General","05","1553215","31","Saif ‐ur‐ Rahman Tariq","سیف الرحمن   طارق","No","Male","No","No"
"General","05","2611512","32","Hajji Muhammad  Omar Khan Hussain Khil Ahmadzai","حاجی محمد عمر خان حسین خیل احمدزی","No","Male","No","No"
"General","05","1553201","33","Sadaqat Haqman","صداقت حقمن","No","Male","No","No"
"General","05","2395900","34","Wali Wahdat Yar Ahmadzai","والی وحدت یار احمدزی","No","Male","Yes","No"
"General","05","602367","35","Farzana Shansib Ahmadi","فرزانه شنسب احمدی","No","Female","No","No"
"General","05","4975661","36","Hajji Ali Muhammad","حاجی علی محمد","Yes","Male","Yes","Yes"
"General","05","1553218","37","Dawlat Abdullah","دولت عبدالله","No","Male","No","No"
"General","05","1553211","38","Alhaj Eng. Zahra Ahmadzai","الحاج انجنیر زهره احمدزی","No","Female","No","No"
"General","05","2622602","39","Serandoy Shazada Tawheedmal","څیړندوی شهزاده توحید مل","No","Male","No","No"
"General","05","1553212","40","Bakht ‐un‐ Nisa Ahmadzai","بخت النسا احمدزی","No","Female","No","No"
"General","06","3248044","1","Alhaj Dr. Muhammad Ghani Bahaduri","الحاج دوکتور محمد غنی بهادری","No","Male","No","No"
"General","06","13038521","2","Alhaj Allah Nazar Zeiayee","الحاج الله نظر ضیایی","No","Male","No","No"
"General","06","8948627","3","Muhammad Sharif Habibi Hazara","محمدشریف حبیبی هزاره","No","Male","No","No"
