"province_code","district_code","pc_code","ps_code","ps_number","ps_station_type"
"06","0601","0601032","0601032-03","03","M"
"06","0601","0601033","0601033-01","01","F"
"06","0601","0601033","0601033-02","02","F"
"06","0601","0601033","0601033-03","03","F"
"06","0601","0601034","0601034-01","01","M"
"06","0601","0601034","0601034-02","02","M"
"06","0601","0601034","0601034-03","03","M"
"06","0601","0601034","0601034-04","04","M"
"06","0601","0601034","0601034-05","05","F"
"06","0601","0601035","0601035-01","01","M"
"06","0601","0601035","0601035-02","02","M"
"06","0601","0601035","0601035-03","03","M"
"06","0601","0601035","0601035-04","04","M"
"06","0601","0601035","0601035-05","05","M"
"06","0601","0601035","0601035-06","06","F"
"06","0601","0601035","0601035-07","07","F"
"06","0601","0601035","0601035-08","08","F"
"06","0601","0601035","0601035-09","09","M"
"06","0601","0601043","0601043-01","01","F"
"06","0601","0601043","0601043-02","02","F"
"06","0601","0601043","0601043-03","03","F"
"06","0601","0601048","0601048-01","01","M"
"06","0601","0601048","0601048-02","02","M"
"06","0601","0601052","0601052-01","01","K"
"06","0601","0601052","0601052-02","02","K"
"06","0601","0601052","0601052-03","03","K"
"06","0601","0601053","0601053-01","01","K"
"06","0601","0601054","0601054-01","01","K"
"06","0601","0601054","0601054-02","02","K"
"06","0601","0601054","0601054-03","03","K"
"06","0601","0601055","0601055-01","01","K"
"06","0601","0601055","0601055-03","03","K"
"06","0601","0601056","0601056-01","01","K"
"06","0601","0601056","0601056-02","02","K"
"06","0601","0601056","0601056-03","03","K"
"06","0601","0601057","0601057-01","01","M"
"06","0601","0601057","0601057-02","02","M"
"06","0601","0601057","0601057-03","03","F"
"06","0601","0601058","0601058-01","01","M"
"06","0601","0601058","0601058-02","02","M"
"06","0601","0601058","0601058-03","03","F"
"06","0602","0602062","0602062-01","01","M"
"06","0602","0602062","0602062-02","02","M"
"06","0602","0602062","0602062-03","03","F"
"06","0602","0602063","0602063-01","01","M"
"06","0602","0602063","0602063-02","02","M"
"06","0602","0602064","0602064-01","01","M"
"06","0602","0602064","0602064-03","03","F"
"06","0602","0602067","0602067-02","02","M"
"06","0602","0602068","0602068-01","01","M"
"06","0602","0602068","0602068-02","02","M"
"06","0602","0602068","0602068-03","03","F"
"06","0602","0602069","0602069-02","02","M"
"06","0602","0602069","0602069-03","03","F"
"06","0603","0603071","0603071-01","01","K"
"06","0604","0604081","0604081-01","01","K"
"06","0604","0604081","0604081-02","02","K"
"06","0604","0604082","0604082-01","01","M"
"06","0604","0604082","0604082-02","02","M"
"06","0604","0604082","0604082-03","03","F"
"06","0604","0604084","0604084-01","01","F"
"06","0604","0604084","0604084-03","03","F"
"06","0604","0604085","0604085-01","01","M"
"06","0604","0604085","0604085-02","02","M"
"06","0604","0604085","0604085-03","03","M"
"06","0604","0604086","0604086-01","01","F"
"06","0606","0606098","0606098-01","01","F"
"06","0606","0606099","0606099-01","01","M"
"06","0606","0606100","0606100-01","01","F"
"06","0607","0607104","0607104-01","01","M"
"06","0607","0607104","0607104-02","02","M"
"06","0607","0607104","0607104-03","03","M"
"06","0607","0607105","0607105-01","01","M"
"06","0607","0607105","0607105-02","02","M"
"06","0607","0607105","0607105-03","03","F"
"06","0607","0607106","0607106-01","01","M"
"06","0607","0607106","0607106-03","03","M"
"06","0607","0607107","0607107-01","01","M"
"06","0607","0607107","0607107-02","02","F"
"06","0607","0607107","0607107-03","03","F"
"06","0607","0607107","0607107-04","04","F"
"06","0607","0607108","0607108-02","02","M"
"06","0607","0607108","0607108-03","03","M"
"06","0607","0607110","0607110-01","01","M"
"06","0607","0607110","0607110-02","02","M"
"06","0607","0607110","0607110-03","03","M"
"06","0607","0607111","0607111-02","02","F"
"06","0607","0607111","0607111-03","03","F"
"06","0607","0607111","0607111-04","04","F"
"06","0607","0607112","0607112-01","01","M"
"06","0607","0607112","0607112-02","02","M"
"06","0607","0607112","0607112-03","03","M"
"06","0607","0607113","0607113-01","01","M"
"06","0607","0607113","0607113-02","02","F"
"06","0607","0607113","0607113-03","03","F"
"06","0607","0607115","0607115-01","01","M"
"06","0607","0607115","0607115-02","02","M"
"06","0607","0607115","0607115-03","03","M"
"06","0607","0607115","0607115-04","04","M"
"06","0607","0607116","0607116-01","01","M"
"06","0607","0607116","0607116-03","03","F"
"06","0607","0607117","0607117-01","01","M"
"06","0607","0607117","0607117-02","02","M"
"06","0607","0607117","0607117-03","03","M"
"06","0607","0607120","0607120-01","01","M"
"06","0607","0607120","0607120-03","03","M"
"06","0607","0607121","0607121-02","02","F"
"06","0607","0607121","0607121-03","03","F"
"06","0607","0607121","0607121-04","04","F"
"06","0607","0607123","0607123-01","01","M"
"06","0607","0607123","0607123-02","02","M"
"06","0607","0607123","0607123-03","03","F"
"06","0608","0608124","0608124-01","01","M"
"06","0608","0608124","0608124-02","02","M"
"06","0608","0608124","0608124-03","03","M"
"06","0608","0608124","0608124-04","04","F"
"06","0611","0611236","0611236-01","01","F"
"06","0611","0611236","0611236-02","02","F"
"06","0612","0612254","0612254-02","02","M"
"06","0612","0612254","0612254-03","03","F"
"06","0612","0612259","0612259-01","01","M"
"06","0612","0612259","0612259-02","02","F"
"06","0612","0612260","0612260-02","02","M"
"06","0612","0612260","0612260-03","03","F"
"06","0612","0612262","0612262-01","01","M"
"06","0612","0612262","0612262-02","02","F"
"06","0612","0612263","0612263-01","01","M"
"06","0612","0612263","0612263-02","02","F"
"06","0612","0612264","0612264-01","01","M"
"06","0612","0612265","0612265-01","01","M"
"06","0612","0612265","0612265-02","02","M"
"06","0612","0612265","0612265-03","03","F"
"06","0612","0612266","0612266-01","01","M"
"06","0612","0612266","0612266-02","02","M"
"06","0612","0612266","0612266-03","03","F"
"06","0612","0612268","0612268-01","01","M"
"06","0612","0612268","0612268-02","02","F"
"06","0612","0612269","0612269-01","01","M"
"06","0612","0612269","0612269-02","02","F"
"06","0612","0612270","0612270-01","01","M"
"06","0612","0612270","0612270-02","02","F"
"06","0612","0612271","0612271-01","01","M"
"06","0612","0612271","0612271-03","03","F"
"06","0612","0612272","0612272-01","01","M"
"06","0612","0612272","0612272-02","02","M"
"06","0612","0612272","0612272-03","03","F"
"06","0612","0612273","0612273-01","01","M"
"06","0612","0612273","0612273-02","02","F"
"06","0612","0612273","0612273-03","03","F"
"06","0612","0612274","0612274-01","01","M"
"06","0612","0612274","0612274-02","02","M"
"06","0612","0612274","0612274-03","03","F"
"06","0612","0612275","0612275-01","01","M"
"06","0612","0612275","0612275-02","02","F"
"06","0612","0612276","0612276-01","01","M"
"06","0612","0612276","0612276-02","02","F"
"06","0612","0612277","0612277-01","01","M"
"06","0612","0612277","0612277-02","02","F"
"06","0612","0612278","0612278-01","01","M"
"06","0612","0612278","0612278-02","02","M"
"06","0612","0612278","0612278-03","03","F"
"06","0612","0612278","0612278-04","04","F"
"06","0612","0612279","0612279-01","01","M"
"06","0612","0612279","0612279-02","02","F"
"06","0612","0612280","0612280-01","01","M"
"06","0612","0612280","0612280-02","02","F"
"06","0612","0612280","0612280-03","03","F"
"06","0612","0612281","0612281-01","01","M"
"06","0612","0612281","0612281-02","02","F"
"06","0612","0612282","0612282-02","02","F"
"06","0612","0612283","0612283-01","01","M"
"06","0612","0612285","0612285-01","01","M"
"06","0612","0612285","0612285-03","03","F"
"06","0612","0612286","0612286-02","02","M"
"06","0612","0612286","0612286-03","03","F"
"06","0613","0613289","0613289-06","06","M"
"06","0613","0613289","0613289-07","07","F"
"06","0613","0613289","0613289-08","08","F"
"06","0613","0613289","0613289-09","09","F"
"06","0613","0613293","0613293-01","01","M"
"06","0614","0614295","0614295-01","01","M"
"06","0614","0614295","0614295-02","02","M"
"06","0614","0614295","0614295-03","03","F"
"06","0614","0614296","0614296-01","01","M"
"06","0614","0614296","0614296-02","02","F"
"06","0614","0614296","0614296-03","03","F"
"06","0614","0614297","0614297-01","01","M"
"06","0614","0614297","0614297-02","02","M"
"06","0614","0614297","0614297-03","03","F"
"06","0614","0614298","0614298-01","01","M"
"06","0614","0614298","0614298-02","02","M"
"06","0614","0614298","0614298-03","03","F"
"06","0614","0614298","0614298-04","04","F"
"06","0614","0614299","0614299-02","02","M"
"06","0614","0614299","0614299-03","03","F"
"06","0614","0614301","0614301-01","01","M"
"06","0614","0614301","0614301-02","02","F"
"06","0614","0614301","0614301-03","03","F"
"06","0614","0614302","0614302-02","02","M"
"06","0614","0614302","0614302-03","03","F"
"06","0614","0614303","0614303-01","01","M"
"06","0614","0614303","0614303-02","02","F"
"06","0614","0614303","0614303-03","03","F"
"06","0614","0614304","0614304-01","01","M"
"06","0614","0614304","0614304-02","02","F"
"06","0614","0614305","0614305-01","01","M"
"06","0614","0614305","0614305-02","02","M"
"06","0614","0614305","0614305-03","03","F"
"06","0614","0614305","0614305-04","04","F"
"06","0614","0614307","0614307-02","02","M"
"06","0614","0614307","0614307-03","03","F"
"06","0614","0614308","0614308-01","01","M"
"06","0614","0614308","0614308-02","02","F"
"06","0614","0614309","0614309-01","01","M"
"06","0614","0614309","0614309-02","02","F"
"06","0614","0614310","0614310-01","01","M"
"06","0614","0614310","0614310-02","02","M"
"06","0614","0614310","0614310-03","03","F"
"06","0614","0614310","0614310-04","04","F"
"06","0614","0614311","0614311-01","01","M"
"06","0614","0614311","0614311-02","02","F"
"06","0614","0614312","0614312-01","01","M"
"06","0614","0614312","0614312-02","02","M"
"06","0614","0614312","0614312-03","03","F"
"06","0614","0614313","0614313-01","01","M"
"06","0614","0614313","0614313-02","02","M"
"06","0614","0614313","0614313-03","03","F"
"06","0614","0614313","0614313-04","04","F"
"06","0614","0614314","0614314-01","01","M"
"06","0614","0614314","0614314-02","02","F"
"06","0614","0614315","0614315-01","01","M"
"06","0614","0614315","0614315-02","02","F"
"06","0614","0614316","0614316-01","01","M"
"06","0614","0614316","0614316-02","02","M"
"06","0614","0614316","0614316-03","03","F"
"06","0614","0614317","0614317-01","01","M"
"06","0614","0614317","0614317-03","03","F"
"06","0614","0614317","0614317-04","04","M"
"06","0614","0614319","0614319-01","01","M"
"06","0614","0614319","0614319-02","02","M"
"06","0614","0614319","0614319-03","03","F"
"06","0614","0614320","0614320-01","01","M"
"06","0614","0614320","0614320-02","02","F"
"06","0615","0615321","0615321-02","02","M"
"06","0615","0615321","0615321-03","03","F"
"06","0615","0615322","0615322-01","01","M"
"06","0615","0615322","0615322-02","02","M"
"06","0615","0615322","0615322-03","03","F"
"06","0615","0615322","0615322-04","04","F"
"06","0615","0615323","0615323-01","01","M"
"06","0615","0615323","0615323-02","02","M"
"06","0615","0615323","0615323-03","03","F"
"06","0615","0615323","0615323-04","04","F"
"06","0615","0615324","0615324-01","01","M"
"06","0615","0615324","0615324-02","02","M"
"06","0615","0615324","0615324-03","03","F"
"06","0615","0615324","0615324-04","04","M"
"06","0615","0615324","0615324-05","05","M"
"06","0615","0615325","0615325-01","01","M"
"06","0615","0615325","0615325-02","02","M"
"06","0615","0615325","0615325-03","03","F"
"06","0615","0615327","0615327-01","01","M"
"06","0615","0615327","0615327-02","02","M"
"06","0615","0615327","0615327-03","03","F"
"06","0615","0615327","0615327-05","05","M"
"06","0615","0615328","0615328-01","01","M"
"06","0615","0615328","0615328-02","02","M"
"06","0615","0615328","0615328-03","03","F"
"06","0615","0615329","0615329-01","01","M"
"06","0615","0615329","0615329-02","02","M"
"06","0615","0615329","0615329-03","03","F"
"06","0615","0615329","0615329-04","04","F"
"06","0615","0615330","0615330-01","01","M"
"06","0615","0615330","0615330-02","02","M"
"06","0615","0615330","0615330-03","03","F"
"06","0615","0615331","0615331-01","01","M"
"06","0615","0615331","0615331-02","02","F"
"06","0615","0615332","0615332-01","01","M"
"06","0615","0615332","0615332-02","02","M"
"06","0615","0615332","0615332-03","03","F"
"06","0615","0615332","0615332-04","04","F"
"06","0615","0615333","0615333-01","01","M"
"06","0615","0615333","0615333-02","02","M"
"06","0615","0615333","0615333-03","03","F"
"06","0615","0615334","0615334-01","01","M"
"06","0615","0615334","0615334-02","02","M"
"06","0615","0615334","0615334-03","03","M"
"06","0615","0615334","0615334-05","05","F"
"06","0615","0615335","0615335-01","01","M"
"06","0615","0615335","0615335-02","02","F"
"06","0615","0615336","0615336-01","01","M"
"06","0615","0615336","0615336-02","02","M"
"06","0615","0615336","0615336-03","03","F"
"06","0615","0615336","0615336-04","04","F"
"06","0615","0615337","0615337-01","01","M"
"06","0615","0615337","0615337-02","02","M"
"06","0615","0615337","0615337-03","03","F"
"06","0615","0615337","0615337-04","04","F"
"06","0615","0615338","0615338-01","01","M"
"06","0615","0615338","0615338-02","02","M"
"06","0615","0615339","0615339-01","01","M"
"06","0615","0615339","0615339-02","02","M"
"06","0615","0615339","0615339-03","03","F"
"06","0615","0615339","0615339-04","04","F"
"06","0615","0615340","0615340-01","01","M"
"06","0615","0615340","0615340-02","02","F"
"06","0615","0615340","0615340-03","03","F"
"06","0615","0615341","0615341-01","01","M"
"06","0615","0615341","0615341-02","02","M"
"06","0615","0615341","0615341-03","03","M"
"06","0615","0615341","0615341-04","04","M"
"06","0615","0615341","0615341-05","05","M"
"06","0615","0615341","0615341-06","06","F"
"06","0615","0615341","0615341-07","07","F"
"06","0615","0615341","0615341-08","08","M"
"06","0615","0615341","0615341-09","09","M"
"06","0615","0615341","0615341-10","10","M"
"06","0615","0615341","0615341-11","11","M"
"06","0615","0615343","0615343-01","01","M"
"06","0615","0615343","0615343-02","02","M"
"06","0615","0615343","0615343-03","03","F"
"06","0615","0615343","0615343-04","04","F"
"06","0615","0615344","0615344-01","01","M"
"06","0615","0615344","0615344-02","02","F"
"06","0615","0615345","0615345-02","02","F"
"06","0615","0615347","0615347-01","01","M"
"06","0615","0615347","0615347-03","03","F"
"06","0615","0615348","0615348-01","01","M"
"06","0615","0615348","0615348-02","02","F"
"06","0615","0615349","0615349-01","01","M"
"06","0615","0615349","0615349-02","02","F"
"06","0615","0615350","0615350-01","01","M"
"06","0615","0615350","0615350-02","02","F"
"06","0615","0615351","0615351-01","01","M"
"06","0615","0615351","0615351-02","02","M"
"06","0615","0615351","0615351-03","03","F"
"06","0615","0615352","0615352-01","01","M"
"06","0615","0615352","0615352-02","02","M"
"06","0615","0615352","0615352-03","03","F"
"06","0615","0615353","0615353-02","02","F"
"06","0615","0615354","0615354-01","01","M"
"06","0615","0615354","0615354-02","02","F"
"06","0615","0615355","0615355-01","01","M"
"06","0615","0615406","0615406-02","02","F"
"06","0616","0616356","0616356-01","01","K"
"06","0616","0616356","0616356-02","02","K"
"06","0616","0616356","0616356-03","03","K"
"06","0616","0616356","0616356-04","04","K"
"06","0616","0616357","0616357-03","03","M"
"06","0616","0616357","0616357-04","04","F"
"06","0616","0616357","0616357-05","05","F"
"06","0616","0616358","0616358-01","01","M"
"06","0616","0616358","0616358-02","02","M"
"06","0616","0616358","0616358-03","03","F"
"06","0616","0616358","0616358-04","04","F"
"06","0616","0616369","0616369-01","01","M"
"06","0616","0616371","0616371-01","01","M"
"06","0616","0616371","0616371-02","02","F"
