"province_code","district_code","pc_code","ps_code","ps_number","ps_type","results_status","reporting_results","pre_prelim_invalidated_votes","final_votes","prelim_votes","net_prelim_final_change"
"08","0804","0804113","0804113-04","04","F","FINAL","NO",NA,NA,NA,NA
"08","0804","0804113","0804113-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0804","0804113","0804113-05","05","F","FINAL","NO",NA,NA,NA,NA
"08","0804","0804113","0804113-05","05","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0804","0804113","0804113-06","06","F","FINAL","NO",NA,NA,NA,NA
"08","0804","0804113","0804113-06","06","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805114","0805114-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805114","0805114-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805114","0805114-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805114","0805114-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805115","0805115-01","01","F","FINAL","YES",0,597,597,0
"08","0805","0805115","0805115-01","01","F","PRELIMINARY","YES",0,597,597,0
"08","0805","0805115","0805115-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805115","0805115-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805116","0805116-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805116","0805116-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805116","0805116-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805116","0805116-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805117","0805117-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805117","0805117-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805117","0805117-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805117","0805117-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805124","0805124-01","01","M","FINAL","YES",17,592,592,0
"08","0805","0805124","0805124-01","01","M","PRELIMINARY","YES",17,592,592,0
"08","0805","0805124","0805124-02","02","M","FINAL","YES",0,587,587,0
"08","0805","0805124","0805124-02","02","M","PRELIMINARY","YES",0,587,587,0
"08","0805","0805124","0805124-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805124","0805124-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-04","04","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805127","0805127-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805128","0805128-01","01","M","FINAL","NO",6,0,594,-594
"08","0805","0805128","0805128-01","01","M","PRELIMINARY","YES",6,0,594,-594
"08","0805","0805128","0805128-02","02","M","FINAL","NO",14,0,587,-587
"08","0805","0805128","0805128-02","02","M","PRELIMINARY","YES",14,0,587,-587
"08","0805","0805128","0805128-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805128","0805128-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805129","0805129-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805129","0805129-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805129","0805129-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805129","0805129-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805129","0805129-03","03","F","FINAL","NO",4,0,359,-359
"08","0805","0805129","0805129-03","03","F","PRELIMINARY","YES",4,0,359,-359
"08","0805","0805129","0805129-04","04","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805129","0805129-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0805","0805131","0805131-04","04","F","FINAL","YES",0,564,564,0
"08","0805","0805131","0805131-04","04","F","PRELIMINARY","YES",0,564,564,0
"08","0806","0806133","0806133-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806133","0806133-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806133","0806133-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806133","0806133-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806134","0806134-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806134","0806134-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806134","0806134-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806134","0806134-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806134","0806134-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806134","0806134-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806138","0806138-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806138","0806138-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806138","0806138-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806138","0806138-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806139","0806139-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806139","0806139-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806139","0806139-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806139","0806139-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806140","0806140-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806140","0806140-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806140","0806140-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806140","0806140-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806140","0806140-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806140","0806140-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806141","0806141-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806141","0806141-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806141","0806141-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806141","0806141-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806142","0806142-01","01","M","FINAL","YES",1,596,596,0
"08","0806","0806142","0806142-01","01","M","PRELIMINARY","YES",1,596,596,0
"08","0806","0806142","0806142-02","02","M","FINAL","YES",1,595,595,0
"08","0806","0806142","0806142-02","02","M","PRELIMINARY","YES",1,595,595,0
"08","0806","0806142","0806142-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806142","0806142-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806143","0806143-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806143","0806143-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806143","0806143-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806143","0806143-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806144","0806144-01","01","M","FINAL","YES",3,591,591,0
"08","0806","0806144","0806144-01","01","M","PRELIMINARY","YES",3,591,591,0
"08","0806","0806144","0806144-02","02","M","FINAL","YES",4,590,593,-3
"08","0806","0806144","0806144-02","02","M","PRELIMINARY","YES",4,590,593,-3
"08","0806","0806145","0806145-01","01","F","FINAL","YES",0,590,590,0
"08","0806","0806145","0806145-01","01","F","PRELIMINARY","YES",0,590,590,0
"08","0806","0806145","0806145-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806145","0806145-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806146","0806146-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806146","0806146-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806146","0806146-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806146","0806146-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806147","0806147-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806147","0806147-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806147","0806147-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806147","0806147-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806148","0806148-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806148","0806148-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806148","0806148-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806148","0806148-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806148","0806148-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806148","0806148-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806149","0806149-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806149","0806149-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806149","0806149-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806149","0806149-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806150","0806150-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806150","0806150-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806150","0806150-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806150","0806150-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806150","0806150-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806150","0806150-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806151","0806151-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806151","0806151-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806151","0806151-02","02","F","FINAL","YES",0,595,595,0
"08","0806","0806151","0806151-02","02","F","PRELIMINARY","YES",0,595,595,0
"08","0806","0806152","0806152-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-04","04","F","FINAL","YES",5,594,594,0
"08","0806","0806152","0806152-04","04","F","PRELIMINARY","YES",5,594,594,0
"08","0806","0806152","0806152-05","05","F","FINAL","NO",NA,NA,NA,NA
"08","0806","0806152","0806152-05","05","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-04","04","M","FINAL","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-04","04","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-05","05","M","FINAL","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-05","05","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-06","06","M","FINAL","NO",NA,NA,NA,NA
"08","0807","0807172","0807172-06","06","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-04","04","F","FINAL","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-05","05","F","FINAL","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-05","05","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-06","06","F","FINAL","NO",NA,NA,NA,NA
"08","0807","0807173","0807173-06","06","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808179","0808179-01","01","M","FINAL","YES",2,549,597,-48
"08","0808","0808179","0808179-01","01","M","PRELIMINARY","YES",2,549,597,-48
"08","0808","0808179","0808179-02","02","M","FINAL","YES",10,532,590,-58
"08","0808","0808179","0808179-02","02","M","PRELIMINARY","YES",10,532,590,-58
"08","0808","0808180","0808180-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0808","0808180","0808180-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808180","0808180-02","02","F","FINAL","YES",9,530,587,-57
"08","0808","0808180","0808180-02","02","F","PRELIMINARY","YES",9,530,587,-57
"08","0808","0808181","0808181-01","01","M","FINAL","YES",2,313,313,0
"08","0808","0808181","0808181-01","01","M","PRELIMINARY","YES",2,313,313,0
"08","0808","0808181","0808181-02","02","M","FINAL","YES",11,589,589,0
"08","0808","0808181","0808181-02","02","M","PRELIMINARY","YES",11,589,589,0
"08","0808","0808181","0808181-03","03","F","FINAL","YES",0,589,590,-1
"08","0808","0808181","0808181-03","03","F","PRELIMINARY","YES",0,589,590,-1
"08","0808","0808181","0808181-04","04","F","FINAL","YES",1,593,593,0
"08","0808","0808181","0808181-04","04","F","PRELIMINARY","YES",1,593,593,0
"08","0808","0808182","0808182-01","01","M","FINAL","YES",1,596,596,0
"08","0808","0808182","0808182-01","01","M","PRELIMINARY","YES",1,596,596,0
"08","0808","0808182","0808182-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0808","0808182","0808182-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808182","0808182-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0808","0808182","0808182-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808182","0808182-04","04","F","FINAL","YES",3,588,599,-11
"08","0808","0808182","0808182-04","04","F","PRELIMINARY","YES",3,588,599,-11
"08","0808","0808183","0808183-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0808","0808183","0808183-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808183","0808183-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0808","0808183","0808183-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808184","0808184-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0808","0808184","0808184-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808184","0808184-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0808","0808184","0808184-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808189","0808189-01","01","M","FINAL","YES",3,429,597,-168
"08","0808","0808189","0808189-01","01","M","PRELIMINARY","YES",3,429,597,-168
"08","0808","0808189","0808189-02","02","M","FINAL","YES",16,527,580,-53
"08","0808","0808189","0808189-02","02","M","PRELIMINARY","YES",16,527,580,-53
"08","0808","0808189","0808189-03","03","F","FINAL","YES",15,580,582,-2
"08","0808","0808189","0808189-03","03","F","PRELIMINARY","YES",15,580,582,-2
"08","0808","0808189","0808189-04","04","F","FINAL","NO",NA,NA,NA,NA
"08","0808","0808189","0808189-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0808","0808210","0808210-01","01","M","FINAL","YES",2,598,598,0
"08","0808","0808210","0808210-01","01","M","PRELIMINARY","YES",2,598,598,0
"08","0808","0808210","0808210-02","02","F","FINAL","YES",2,597,597,0
"08","0808","0808210","0808210-02","02","F","PRELIMINARY","YES",2,597,597,0
"08","0809","0809156","0809156-01","01","M","FINAL","YES",10,540,541,-1
"08","0809","0809156","0809156-01","01","M","PRELIMINARY","YES",10,540,541,-1
"08","0809","0809156","0809156-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0809","0809156","0809156-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809157","0809157-01","01","F","FINAL","NO",NA,NA,NA,NA
"08","0809","0809157","0809157-01","01","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809157","0809157-02","02","F","FINAL","NO",NA,NA,NA,NA
"08","0809","0809157","0809157-02","02","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809158","0809158-01","01","M","FINAL","YES",0,527,527,0
"08","0809","0809158","0809158-01","01","M","PRELIMINARY","YES",0,527,527,0
"08","0809","0809158","0809158-02","02","M","FINAL","YES",0,596,596,0
"08","0809","0809158","0809158-02","02","M","PRELIMINARY","YES",0,596,596,0
"08","0809","0809158","0809158-03","03","M","FINAL","YES",11,575,575,0
"08","0809","0809158","0809158-03","03","M","PRELIMINARY","YES",11,575,575,0
"08","0809","0809159","0809159-01","01","F","FINAL","YES",10,590,590,0
"08","0809","0809159","0809159-01","01","F","PRELIMINARY","YES",10,590,590,0
"08","0809","0809159","0809159-02","02","F","FINAL","YES",11,577,577,0
"08","0809","0809159","0809159-02","02","F","PRELIMINARY","YES",11,577,577,0
"08","0809","0809160","0809160-01","01","M","FINAL","YES",3,36,597,-561
"08","0809","0809160","0809160-01","01","M","PRELIMINARY","YES",3,36,597,-561
"08","0809","0809160","0809160-02","02","M","FINAL","YES",0,27,596,-569
"08","0809","0809160","0809160-02","02","M","PRELIMINARY","YES",0,27,596,-569
"08","0809","0809160","0809160-03","03","M","FINAL","YES",0,50,596,-546
"08","0809","0809160","0809160-03","03","M","PRELIMINARY","YES",0,50,596,-546
"08","0809","0809162","0809162-01","01","M","FINAL","YES",14,584,584,0
"08","0809","0809162","0809162-01","01","M","PRELIMINARY","YES",14,584,584,0
"08","0809","0809162","0809162-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0809","0809162","0809162-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809162","0809162-03","03","M","FINAL","YES",14,568,568,0
"08","0809","0809162","0809162-03","03","M","PRELIMINARY","YES",14,568,568,0
"08","0809","0809163","0809163-01","01","F","FINAL","YES",1,597,597,0
"08","0809","0809163","0809163-01","01","F","PRELIMINARY","YES",1,597,597,0
"08","0809","0809163","0809163-02","02","F","FINAL","YES",2,597,597,0
"08","0809","0809163","0809163-02","02","F","PRELIMINARY","YES",2,597,597,0
"08","0809","0809164","0809164-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0809","0809164","0809164-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809164","0809164-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0809","0809164","0809164-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809164","0809164-03","03","M","FINAL","NO",NA,NA,NA,NA
"08","0809","0809164","0809164-03","03","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809165","0809165-01","01","F","FINAL","YES",2,558,558,0
"08","0809","0809165","0809165-01","01","F","PRELIMINARY","YES",2,558,558,0
"08","0809","0809165","0809165-02","02","F","FINAL","YES",5,588,588,0
"08","0809","0809165","0809165-02","02","F","PRELIMINARY","YES",5,588,588,0
"08","0809","0809165","0809165-03","03","F","FINAL","NO",NA,NA,NA,NA
"08","0809","0809165","0809165-03","03","F","PRELIMINARY","NO",NA,NA,NA,NA
"08","0809","0809169","0809169-01","01","F","FINAL","YES",8,528,528,0
"08","0809","0809169","0809169-01","01","F","PRELIMINARY","YES",8,528,528,0
"08","0809","0809169","0809169-02","02","F","FINAL","YES",5,366,366,0
"08","0809","0809169","0809169-02","02","F","PRELIMINARY","YES",5,366,366,0
"08","0809","0809169","0809169-03","03","F","FINAL","YES",3,428,428,0
"08","0809","0809169","0809169-03","03","F","PRELIMINARY","YES",3,428,428,0
"08","0810","0810053","0810053-01","01","M","FINAL","NO",NA,NA,NA,NA
"08","0810","0810053","0810053-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0810","0810053","0810053-02","02","M","FINAL","NO",NA,NA,NA,NA
"08","0810","0810053","0810053-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"08","0810","0810054","0810054-01","01","F","FINAL","YES",2,593,593,0
"08","0810","0810054","0810054-01","01","F","PRELIMINARY","YES",2,593,593,0
"08","0810","0810054","0810054-02","02","F","FINAL","YES",6,584,592,-8
"08","0810","0810054","0810054-02","02","F","PRELIMINARY","YES",6,584,592,-8
