"province_code","district_code","pc_code","ps_code"
"27","2701","2701003","2701003-02"
"27","2701","2701003","2701003-03"
"27","2701","2701003","2701003-04"
"27","2701","2701003","2701003-05"
"27","2701","2701003","2701003-06"
"27","2701","2701003","2701003-07"
"27","2701","2701003","2701003-08"
"27","2701","2701003","2701003-09"
"27","2701","2701003","2701003-10"
"27","2701","2701003","2701003-11"
"27","2701","2701004","2701004-01"
"27","2701","2701004","2701004-02"
"27","2701","2701004","2701004-03"
"27","2701","2701004","2701004-04"
"27","2701","2701004","2701004-05"
"27","2701","2701004","2701004-06"
"27","2701","2701004","2701004-07"
"27","2701","2701004","2701004-08"
"27","2701","2701004","2701004-09"
"27","2701","2701004","2701004-10"
"27","2701","2701004","2701004-11"
"27","2701","2701004","2701004-12"
"27","2701","2701004","2701004-13"
"27","2701","2701004","2701004-14"
"27","2701","2701004","2701004-15"
"27","2701","2701005","2701005-01"
"27","2701","2701005","2701005-02"
"27","2701","2701005","2701005-03"
"27","2701","2701005","2701005-04"
"27","2701","2701005","2701005-05"
"27","2701","2701005","2701005-06"
"27","2701","2701005","2701005-07"
"27","2701","2701005","2701005-08"
"27","2701","2701005","2701005-09"
"27","2701","2701006","2701006-01"
"27","2701","2701006","2701006-02"
"27","2701","2701006","2701006-03"
"27","2701","2701006","2701006-04"
"27","2701","2701006","2701006-05"
"27","2701","2701006","2701006-06"
"27","2701","2701007","2701007-01"
"27","2701","2701007","2701007-02"
"27","2701","2701007","2701007-03"
"27","2701","2701007","2701007-04"
"27","2701","2701007","2701007-05"
"27","2701","2701007","2701007-06"
"27","2701","2701007","2701007-07"
"27","2701","2701007","2701007-08"
"27","2701","2701007","2701007-09"
"27","2701","2701007","2701007-10"
"27","2701","2701007","2701007-11"
"27","2701","2701008","2701008-01"
"27","2701","2701008","2701008-02"
"27","2701","2701008","2701008-03"
"27","2701","2701008","2701008-04"
"27","2701","2701008","2701008-05"
"27","2701","2701008","2701008-06"
"27","2701","2701008","2701008-07"
"27","2701","2701008","2701008-08"
"27","2701","2701008","2701008-09"
"27","2701","2701009","2701009-01"
"27","2701","2701009","2701009-02"
"27","2701","2701009","2701009-03"
"27","2701","2701009","2701009-04"
"27","2701","2701009","2701009-05"
"27","2701","2701009","2701009-06"
"27","2701","2701009","2701009-07"
"27","2701","2701010","2701010-01"
"27","2701","2701010","2701010-02"
"27","2701","2701010","2701010-03"
"27","2701","2701010","2701010-04"
"27","2701","2701010","2701010-05"
"27","2701","2701010","2701010-06"
"27","2701","2701010","2701010-07"
"27","2701","2701010","2701010-08"
"27","2701","2701011","2701011-01"
"27","2701","2701011","2701011-02"
"27","2701","2701011","2701011-03"
"27","2701","2701011","2701011-04"
"27","2701","2701011","2701011-05"
"27","2701","2701011","2701011-06"
"27","2701","2701011","2701011-07"
"27","2701","2701011","2701011-08"
"27","2701","2701011","2701011-09"
"27","2701","2701011","2701011-10"
"27","2701","2701011","2701011-11"
"27","2701","2701011","2701011-12"
"27","2701","2701011","2701011-13"
"27","2701","2701012","2701012-01"
"27","2701","2701012","2701012-02"
"27","2701","2701012","2701012-03"
"27","2701","2701012","2701012-04"
"27","2701","2701012","2701012-05"
"27","2701","2701012","2701012-06"
"27","2701","2701012","2701012-07"
"27","2701","2701012","2701012-08"
"27","2701","2701012","2701012-09"
"27","2701","2701012","2701012-10"
"27","2701","2701012","2701012-11"
"27","2701","2701012","2701012-12"
"27","2701","2701013","2701013-01"
"27","2701","2701013","2701013-02"
"27","2701","2701013","2701013-03"
"27","2701","2701013","2701013-04"
"27","2701","2701013","2701013-05"
"27","2701","2701013","2701013-06"
"27","2701","2701013","2701013-07"
"27","2701","2701013","2701013-08"
"27","2701","2701013","2701013-09"
"27","2701","2701013","2701013-10"
"27","2701","2701013","2701013-11"
"27","2701","2701013","2701013-12"
"27","2701","2701013","2701013-13"
"27","2701","2701013","2701013-14"
"27","2701","2701013","2701013-15"
"27","2701","2701013","2701013-16"
"27","2701","2701013","2701013-17"
"27","2701","2701013","2701013-18"
"27","2701","2701014","2701014-01"
"27","2701","2701014","2701014-02"
"27","2701","2701014","2701014-03"
"27","2701","2701014","2701014-04"
"27","2701","2701014","2701014-05"
"27","2701","2701014","2701014-06"
"27","2701","2701014","2701014-07"
"27","2701","2701014","2701014-08"
"27","2701","2701014","2701014-09"
"27","2701","2701014","2701014-10"
"27","2701","2701015","2701015-01"
"27","2701","2701015","2701015-02"
"27","2701","2701015","2701015-03"
"27","2701","2701015","2701015-04"
"27","2701","2701015","2701015-05"
"27","2701","2701015","2701015-06"
"27","2701","2701015","2701015-07"
"27","2701","2701015","2701015-08"
"27","2701","2701015","2701015-09"
"27","2701","2701015","2701015-10"
"27","2701","2701015","2701015-11"
"27","2701","2701015","2701015-12"
"27","2701","2701015","2701015-13"
"27","2701","2701015","2701015-14"
"27","2701","2701015","2701015-15"
"27","2701","2701015","2701015-16"
"27","2701","2701015","2701015-17"
"27","2701","2701016","2701016-01"
"27","2701","2701016","2701016-02"
"27","2701","2701016","2701016-03"
"27","2701","2701016","2701016-04"
"27","2701","2701016","2701016-05"
"27","2701","2701016","2701016-06"
"27","2701","2701016","2701016-07"
"27","2701","2701016","2701016-08"
"27","2701","2701016","2701016-09"
"27","2701","2701016","2701016-10"
"27","2701","2701016","2701016-11"
"27","2701","2701016","2701016-12"
"27","2701","2701016","2701016-13"
"27","2701","2701016","2701016-14"
"27","2701","2701017","2701017-01"
"27","2701","2701017","2701017-02"
"27","2701","2701017","2701017-03"
"27","2701","2701017","2701017-04"
"27","2701","2701017","2701017-05"
"27","2701","2701017","2701017-06"
"27","2701","2701017","2701017-07"
"27","2701","2701017","2701017-08"
"27","2701","2701017","2701017-09"
"27","2701","2701017","2701017-10"
"27","2701","2701017","2701017-11"
"27","2701","2701017","2701017-12"
"27","2701","2701017","2701017-13"
"27","2701","2701017","2701017-14"
"27","2701","2701017","2701017-15"
"27","2701","2701018","2701018-01"
"27","2701","2701018","2701018-02"
"27","2701","2701018","2701018-03"
"27","2701","2701018","2701018-04"
"27","2701","2701018","2701018-05"
"27","2701","2701018","2701018-06"
"27","2701","2701018","2701018-07"
"27","2701","2701018","2701018-08"
"27","2701","2701018","2701018-09"
"27","2701","2701018","2701018-10"
"27","2701","2701018","2701018-11"
"27","2701","2701018","2701018-12"
"27","2701","2701019","2701019-01"
"27","2701","2701019","2701019-02"
"27","2701","2701019","2701019-03"
"27","2701","2701019","2701019-04"
"27","2701","2701019","2701019-05"
"27","2701","2701019","2701019-06"
"27","2701","2701019","2701019-07"
"27","2701","2701019","2701019-08"
"27","2701","2701019","2701019-09"
"27","2701","2701019","2701019-10"
"27","2701","2701019","2701019-11"
"27","2701","2701020","2701020-01"
"27","2701","2701020","2701020-02"
"27","2701","2701020","2701020-03"
"27","2701","2701020","2701020-04"
"27","2701","2701020","2701020-05"
"27","2701","2701020","2701020-06"
"27","2701","2701020","2701020-07"
"27","2701","2701020","2701020-08"
"27","2701","2701020","2701020-09"
"27","2701","2701020","2701020-10"
"27","2701","2701020","2701020-11"
"27","2701","2701020","2701020-12"
"27","2701","2701020","2701020-13"
"27","2701","2701021","2701021-01"
"27","2701","2701021","2701021-02"
"27","2701","2701021","2701021-03"
"27","2701","2701021","2701021-04"
"27","2701","2701021","2701021-05"
"27","2701","2701021","2701021-06"
"27","2701","2701021","2701021-07"
"27","2701","2701021","2701021-08"
"27","2701","2701021","2701021-09"
"27","2701","2701021","2701021-10"
"27","2701","2701021","2701021-11"
"27","2701","2701021","2701021-12"
"27","2701","2701021","2701021-13"
"27","2701","2701021","2701021-14"
"27","2701","2701021","2701021-15"
"27","2701","2701021","2701021-16"
"27","2701","2701022","2701022-01"
"27","2701","2701022","2701022-02"
"27","2701","2701022","2701022-03"
"27","2701","2701022","2701022-04"
"27","2701","2701022","2701022-05"
"27","2701","2701022","2701022-06"
"27","2701","2701022","2701022-07"
"27","2701","2701022","2701022-08"
"27","2701","2701022","2701022-09"
"27","2701","2701022","2701022-10"
"27","2701","2701022","2701022-11"
"27","2701","2701022","2701022-12"
"27","2701","2701022","2701022-13"
"27","2701","2701022","2701022-14"
"27","2701","2701023","2701023-01"
"27","2701","2701023","2701023-02"
"27","2701","2701023","2701023-03"
"27","2701","2701023","2701023-04"
"27","2701","2701023","2701023-05"
"27","2701","2701023","2701023-06"
"27","2701","2701023","2701023-07"
"27","2701","2701023","2701023-08"
"27","2701","2701023","2701023-09"
"27","2701","2701023","2701023-10"
"27","2701","2701023","2701023-11"
"27","2701","2701023","2701023-12"
"27","2701","2701024","2701024-01"
"27","2701","2701024","2701024-02"
"27","2701","2701024","2701024-03"
"27","2701","2701024","2701024-04"
"27","2701","2701024","2701024-05"
"27","2701","2701024","2701024-06"
"27","2701","2701024","2701024-07"
"27","2701","2701025","2701025-01"
"27","2701","2701025","2701025-02"
"27","2701","2701025","2701025-03"
"27","2701","2701025","2701025-04"
"27","2701","2701025","2701025-05"
"27","2701","2701025","2701025-06"
"27","2701","2701025","2701025-07"
"27","2701","2701025","2701025-08"
"27","2701","2701026","2701026-01"
"27","2701","2701026","2701026-02"
"27","2701","2701026","2701026-03"
"27","2701","2701026","2701026-04"
"27","2701","2701026","2701026-05"
"27","2701","2701026","2701026-06"
"27","2701","2701026","2701026-07"
"27","2701","2701026","2701026-08"
"27","2701","2701026","2701026-09"
"27","2701","2701026","2701026-10"
"27","2701","2701026","2701026-11"
"27","2701","2701027","2701027-01"
"27","2701","2701027","2701027-02"
"27","2701","2701027","2701027-03"
"27","2701","2701027","2701027-04"
"27","2701","2701027","2701027-05"
"27","2701","2701027","2701027-06"
"27","2701","2701027","2701027-07"
"27","2701","2701027","2701027-08"
"27","2701","2701027","2701027-09"
"27","2701","2701027","2701027-10"
"27","2701","2701027","2701027-11"
"27","2701","2701027","2701027-12"
"27","2701","2701027","2701027-13"
"27","2701","2701027","2701027-14"
"27","2701","2701027","2701027-15"
"27","2701","2701028","2701028-01"
"27","2701","2701028","2701028-02"
"27","2701","2701028","2701028-03"
"27","2701","2701028","2701028-04"
"27","2701","2701028","2701028-05"
"27","2701","2701028","2701028-06"
"27","2701","2701028","2701028-07"
"27","2701","2701028","2701028-08"
"27","2701","2701028","2701028-09"
"27","2701","2701028","2701028-10"
"27","2701","2701028","2701028-11"
"27","2701","2701028","2701028-12"
"27","2701","2701028","2701028-13"
"27","2701","2701029","2701029-01"
"27","2701","2701029","2701029-02"
"27","2701","2701029","2701029-03"
"27","2701","2701029","2701029-04"
"27","2701","2701029","2701029-05"
"27","2701","2701029","2701029-06"
"27","2701","2701029","2701029-07"
"27","2701","2701029","2701029-08"
"27","2701","2701029","2701029-09"
"27","2701","2701029","2701029-10"
"27","2701","2701029","2701029-11"
"27","2701","2701030","2701030-01"
"27","2701","2701030","2701030-02"
"27","2701","2701030","2701030-03"
"27","2701","2701030","2701030-04"
"27","2701","2701030","2701030-05"
"27","2701","2701031","2701031-01"
"27","2701","2701031","2701031-02"
"27","2701","2701031","2701031-03"
"27","2701","2701031","2701031-04"
"27","2701","2701031","2701031-05"
"27","2701","2701032","2701032-01"
"27","2701","2701032","2701032-02"
"27","2701","2701032","2701032-03"
"27","2701","2701032","2701032-04"
"27","2701","2701032","2701032-05"
"27","2701","2701032","2701032-06"
"27","2701","2701032","2701032-07"
"27","2701","2701032","2701032-08"
"27","2701","2701032","2701032-09"
"27","2701","2701032","2701032-10"
"27","2701","2701032","2701032-11"
"27","2701","2701032","2701032-12"
"27","2701","2701033","2701033-01"
"27","2701","2701033","2701033-02"
"27","2701","2701033","2701033-03"
"27","2701","2701033","2701033-04"
"27","2701","2701033","2701033-05"
"27","2701","2701033","2701033-06"
"27","2701","2701033","2701033-07"
"27","2701","2701033","2701033-08"
"27","2701","2701033","2701033-09"
"27","2701","2701033","2701033-10"
"27","2701","2701033","2701033-11"
"27","2701","2701033","2701033-12"
"27","2701","2701033","2701033-13"
"27","2701","2701033","2701033-14"
"27","2701","2701033","2701033-15"
"27","2701","2701033","2701033-16"
"27","2701","2701033","2701033-17"
"27","2701","2701033","2701033-18"
"27","2701","2701033","2701033-19"
"27","2701","2701033","2701033-20"
"27","2701","2701033","2701033-21"
"27","2701","2701034","2701034-01"
"27","2701","2701034","2701034-02"
"27","2701","2701034","2701034-03"
"27","2701","2701034","2701034-04"
"27","2701","2701034","2701034-05"
"27","2701","2701034","2701034-06"
"27","2701","2701034","2701034-07"
"27","2701","2701034","2701034-08"
"27","2701","2701034","2701034-09"
"27","2701","2701034","2701034-10"
"27","2701","2701034","2701034-11"
"27","2701","2701034","2701034-12"
"27","2701","2701034","2701034-13"
"27","2701","2701034","2701034-14"
"27","2701","2701034","2701034-15"
"27","2701","2701034","2701034-16"
"27","2701","2701034","2701034-17"
"27","2701","2701035","2701035-01"
"27","2701","2701035","2701035-02"
"27","2701","2701035","2701035-03"
"27","2701","2701035","2701035-04"
"27","2701","2701035","2701035-05"
"27","2701","2701035","2701035-06"
"27","2701","2701035","2701035-07"
"27","2701","2701035","2701035-08"
"27","2701","2701035","2701035-09"
"27","2701","2701035","2701035-10"
"27","2701","2701035","2701035-11"
"27","2701","2701035","2701035-12"
"27","2701","2701035","2701035-13"
"27","2701","2701035","2701035-14"
"27","2701","2701036","2701036-01"
"27","2701","2701036","2701036-02"
"27","2701","2701036","2701036-03"
"27","2701","2701036","2701036-04"
"27","2701","2701036","2701036-05"
"27","2701","2701036","2701036-06"
"27","2701","2701036","2701036-07"
"27","2701","2701036","2701036-08"
"27","2701","2701036","2701036-09"
"27","2701","2701037","2701037-01"
"27","2701","2701037","2701037-02"
"27","2701","2701037","2701037-03"
"27","2701","2701037","2701037-04"
"27","2701","2701037","2701037-05"
"27","2701","2701037","2701037-06"
"27","2701","2701037","2701037-07"
"27","2701","2701037","2701037-08"
"27","2701","2701037","2701037-09"
"27","2701","2701037","2701037-10"
"27","2701","2701037","2701037-11"
"27","2701","2701037","2701037-12"
"27","2701","2701037","2701037-13"
"27","2701","2701037","2701037-14"
"27","2701","2701037","2701037-15"
"27","2701","2701038","2701038-01"
"27","2701","2701038","2701038-02"
"27","2701","2701038","2701038-03"
"27","2701","2701038","2701038-04"
"27","2701","2701038","2701038-05"
"27","2701","2701038","2701038-06"
"27","2701","2701038","2701038-07"
"27","2701","2701038","2701038-08"
"27","2701","2701038","2701038-09"
"27","2701","2701039","2701039-01"
"27","2701","2701039","2701039-02"
"27","2701","2701039","2701039-03"
"27","2701","2701039","2701039-04"
"27","2701","2701039","2701039-05"
"27","2701","2701039","2701039-06"
"27","2701","2701039","2701039-07"
"27","2701","2701039","2701039-08"
"27","2701","2701039","2701039-09"
"27","2701","2701039","2701039-10"
"27","2701","2701039","2701039-11"
"27","2701","2701039","2701039-12"
"27","2701","2701039","2701039-13"
"27","2701","2701039","2701039-14"
"27","2701","2701039","2701039-15"
"27","2701","2701039","2701039-16"
"27","2701","2701039","2701039-17"
"27","2701","2701039","2701039-18"
"27","2701","2701039","2701039-19"
"27","2701","2701040","2701040-01"
"27","2701","2701040","2701040-02"
"27","2701","2701040","2701040-03"
"27","2701","2701040","2701040-04"
"27","2701","2701040","2701040-05"
"27","2701","2701040","2701040-06"
"27","2701","2701040","2701040-07"
"27","2701","2701040","2701040-08"
"27","2701","2701040","2701040-09"
"27","2701","2701040","2701040-10"
"27","2701","2701040","2701040-11"
"27","2701","2701040","2701040-12"
"27","2701","2701040","2701040-13"
"27","2701","2701040","2701040-14"
"27","2702","2702041","2702041-01"
"27","2702","2702041","2702041-02"
"27","2702","2702041","2702041-03"
"27","2702","2702041","2702041-04"
"27","2702","2702042","2702042-01"
"27","2702","2702042","2702042-02"
"27","2702","2702042","2702042-03"
