"electorate","constituency_code","province_code","province_name_eng","province_name_dari","province_name_pashto","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","winner","results_date","results_status","votes"
"General","G-01","01","Kabul","کابل","کابل",1044702,180,"Hajji Muhammad Aman Safi","حاجی محمد امان صافی","No","2010-10-20","PRELIMINARY",161
"General","G-01","01","Kabul","کابل","کابل",5765438,181,"Nazira Ziayee","نذیره ضیائی","No","2010-10-20","PRELIMINARY",36
"General","G-01","01","Kabul","کابل","کابل",798530,182,"Hajji Roz‐ud‐Din","حاجی روزالدین","No","2010-10-20","PRELIMINARY",464
"General","G-01","01","Kabul","کابل","کابل",4206518,183,"Hamid Khan Mumiez","حمید خان ممیز","No","2010-10-20","PRELIMINARY",387
"General","G-01","01","Kabul","کابل","کابل",981488,184,"Hajji Sikandar Farji","حاجی سکندر فراجی","No","2010-10-20","PRELIMINARY",181
"General","G-01","01","Kabul","کابل","کابل",2274719,185,"Fatima Naziri","فاطمه نظیری","No","2010-10-20","PRELIMINARY",277
"General","G-01","01","Kabul","کابل","کابل",6475120,186,"Saboor Shams","صبور شمس","No","2010-10-20","PRELIMINARY",193
"General","G-01","01","Kabul","کابل","کابل",3466623,187,"Wakeel Muhammad Hadi Hani","وکیل محمد هادی هانی","No","2010-10-20","PRELIMINARY",91
"General","G-01","01","Kabul","کابل","کابل",2260470,188,"Amanullah Qati","امان الله قاطع","No","2010-10-20","PRELIMINARY",384
"General","G-01","01","Kabul","کابل","کابل",6043787,189,"Qais Hassan","قیس حسن","Yes","2010-10-20","PRELIMINARY",3647
"General","G-01","01","Kabul","کابل","کابل",5749744,190,"Humaira Muhammadi","حمیرا محمدی","No","2010-10-20","PRELIMINARY",77
"General","G-01","01","Kabul","کابل","کابل",3010721,191,"Muhammad Amin Gawhari","محمد امین گوهری","No","2010-10-20","PRELIMINARY",45
"General","G-01","01","Kabul","کابل","کابل",5765366,192,"Qadam Ali Khadim","قدم علی خادم","No","2010-10-20","PRELIMINARY",1866
"General","G-01","01","Kabul","کابل","کابل",6374351,193,"Noor Agha Sahak","نورآغا سهاک","No","2010-10-20","PRELIMINARY",1159
"General","G-01","01","Kabul","کابل","کابل",3466630,194,"Barimal Areenpoor","بریمل آرین پور","No","2010-10-20","PRELIMINARY",99
"General","G-01","01","Kabul","کابل","کابل",8464412,195,"Hajji Muhammad Najem Ameri","حاجی محمد نجیم  امیری","No","2010-10-20","PRELIMINARY",122
"General","G-01","01","Kabul","کابل","کابل",8349990,196,"Dr. Nimatullah","داکتر نعمت الله","No","2010-10-20","PRELIMINARY",1692
"General","G-01","01","Kabul","کابل","کابل",11041325,197,"Abdullah Afzali","عبدالله افضلی","No","2010-10-20","PRELIMINARY",388
"General","G-01","01","Kabul","کابل","کابل",8958672,198,"Abdul Ali Saeed","عبدالعلی سعید","No","2010-10-20","PRELIMINARY",311
"General","G-01","01","Kabul","کابل","کابل",5765386,199,"Yaqub Shah Areenpoor","یعقوب شاه آرین پور","No","2010-10-20","PRELIMINARY",432
"General","G-01","01","Kabul","کابل","کابل",4781836,200,"Faridoon Alham Mahmoodi","فریدون الهام محمودی","No","2010-10-20","PRELIMINARY",1367
"General","G-01","01","Kabul","کابل","کابل",620226,201,"Abdul Jamil Oryakhil","عبدالجمیل اوریا خیل","No","2010-10-20","PRELIMINARY",121
"General","G-01","01","Kabul","کابل","کابل",3466645,202,"Muhammad Ibrahim Babah","محمد ابراهیم بابه","No","2010-10-20","PRELIMINARY",261
"General","G-01","01","Kabul","کابل","کابل",3664602,203,"Sardar Barialay Amiri","سردار بریالی امیری","No","2010-10-20","PRELIMINARY",99
"General","G-01","01","Kabul","کابل","کابل",5917527,204,"Ahmad Ali Rashid","احمد علی راشد","No","2010-10-20","PRELIMINARY",187
"General","G-01","01","Kabul","کابل","کابل",5765393,205,"Dr. Abdul Kahalil Abasi","داکتر عبدالخلیل  عباسی","No","2010-10-20","PRELIMINARY",78
"General","G-01","01","Kabul","کابل","کابل",5138505,206,"Maulawi Baba Jan Seghani","مولوی بابه جان سیغانی","No","2010-10-20","PRELIMINARY",314
"General","G-01","01","Kabul","کابل","کابل",3466649,207,"Mudeer Muhammad  Zahir Malistani","مدیر محمد ظاهر مالستانی","No","2010-10-20","PRELIMINARY",232
"General","G-01","01","Kabul","کابل","کابل",3768441,208,"Jawad Neyosh","جواد نیوش","No","2010-10-20","PRELIMINARY",223
"General","G-01","01","Kabul","کابل","کابل",4754128,209,"Abdul Hafeez Mansoor","عبدالحفیظ   منصور","Yes","2010-10-20","PRELIMINARY",2848
"General","G-01","01","Kabul","کابل","کابل",3455588,210,"Hajji Khawas Haqyar","حاجی خواص  حق یار","No","2010-10-20","PRELIMINARY",105
"General","G-01","01","Kabul","کابل","کابل",5765339,211,"Ahmad Haidar Haidar","احمد حیدر حیدر","No","2010-10-20","PRELIMINARY",113
"General","G-01","01","Kabul","کابل","کابل",926537,212,"Muhammad Hakim Tursan","محمد حکیم تورسن","No","2010-10-20","PRELIMINARY",64
"General","G-01","01","Kabul","کابل","کابل",11096632,213,"Muhammad Zarif Nasiri A.K.A Mama","محمد ظریف ناصری مشهور به ماما","No","2010-10-20","PRELIMINARY",500
"General","G-01","01","Kabul","کابل","کابل",11380005,214,"Diploma Eng. Abdul Wakeel Azizi","دیپلوم انجینر عبدالوکیل  عزیزی","No","2010-10-20","PRELIMINARY",268
"General","G-01","01","Kabul","کابل","کابل",5765349,215,"Muhammad Yosuf Nooristani","محمد یوسف  نورستانی","No","2010-10-20","PRELIMINARY",230
"General","G-01","01","Kabul","کابل","کابل",10206325,216,"Saranwal  Muhammad Ismail Babakarkhail","څارنوال محمد اسمعیل  بابکرخیل","No","2010-10-20","PRELIMINARY",410
"General","G-01","01","Kabul","کابل","کابل",7408041,217,"Fahim Kohdamani","فهیم  کوهدامنی","No","2010-10-20","PRELIMINARY",476
"General","G-01","01","Kabul","کابل","کابل",3664607,218,"Alhaj Muhaqiq Khalilullah Abqari","الحاج محقق خلیل الله عبقری حسان","No","2010-10-20","PRELIMINARY",66
"General","G-01","01","Kabul","کابل","کابل",6139053,219,"Hajji Muhammad Amir Bazil","حاجی محمد امیر بازل","No","2010-10-20","PRELIMINARY",568
"General","G-01","01","Kabul","کابل","کابل",5109113,220,"General Aminullah Amarkhil","جنرال امين الله امرخيل","No","2010-10-20","PRELIMINARY",257
"General","G-01","01","Kabul","کابل","کابل",5765367,221,"Eng. Abdul Wakeel Sadaat","انجینر عبدالوکیل   سعادت","No","2010-10-20","PRELIMINARY",295
"General","G-01","01","Kabul","کابل","کابل",6176526,222,"Dr. Jafar Mahdawi","داکتر جعفر مهدوی","Yes","2010-10-20","PRELIMINARY",5004
"General","G-01","01","Kabul","کابل","کابل",3466615,223,"Hamid Shah Babakarkhil","حمید شاه بابکرخیل","No","2010-10-20","PRELIMINARY",586
"General","G-01","01","Kabul","کابل","کابل",788019,224,"Eng. Hedayatullah Zafari","انجنیر هدایت الله ظفری","No","2010-10-20","PRELIMINARY",57
"General","G-01","01","Kabul","کابل","کابل",664088,225,"Alhaj Abdul Karim Karimi","الحاج عبدالکریم  کریمی","No","2010-10-20","PRELIMINARY",11
"General","G-01","01","Kabul","کابل","کابل",5125270,226,"Sayed Karim Agha","سید کریم آغا","No","2010-10-20","PRELIMINARY",237
"General","G-01","01","Kabul","کابل","کابل",3899426,227,"Ustad Hajji  Muhammad Akbar Darman","استاد حاجی محمد اکبر درمان","No","2010-10-20","PRELIMINARY",178
"General","G-01","01","Kabul","کابل","کابل",5765320,228,"Ahmad Farid Mahrabi","احمد فرید محرابی","No","2010-10-20","PRELIMINARY",527
"General","G-01","01","Kabul","کابل","کابل",13886131,229,"Sayed Muhammad Farhad Hashimi","سید محمد فرهاد هاشمی","No","2010-10-20","PRELIMINARY",376
"General","G-01","01","Kabul","کابل","کابل",3766150,230,"Muhammad Jafar Kuhistani","محمد جعفر کوهستانی","No","2010-10-20","PRELIMINARY",233
"General","G-01","01","Kabul","کابل","کابل",5765328,231,"Ajmal Gulab","اجمل گلاب","No","2010-10-20","PRELIMINARY",1409
"General","G-01","01","Kabul","کابل","کابل",972453,232,"Alhaj Sayed Abdul Nasir Yaqubi","الحاج سید عبدالناصر یعقوبی","No","2010-10-20","PRELIMINARY",684
"General","G-01","01","Kabul","کابل","کابل",5765359,233,"Qismat Khan","قسمت خان","No","2010-10-20","PRELIMINARY",356
"General","G-01","01","Kabul","کابل","کابل",14257253,234,"General Abdul Wahid Taqat","جنرال عبدالواحد طاقت","No","2010-10-20","PRELIMINARY",623
"General","G-01","01","Kabul","کابل","کابل",688007,235,"Malim Abid","معلم عابد","No","2010-10-20","PRELIMINARY",957
"General","G-01","01","Kabul","کابل","کابل",5765307,236,"Alhaj Eng. Muhammad Haneef","الحاج انجینیر محمد حنیف","No","2010-10-20","PRELIMINARY",602
"General","G-01","01","Kabul","کابل","کابل",610537,237,"Hamida Amiri","حمیده  امیری","No","2010-10-20","PRELIMINARY",83
"General","G-01","01","Kabul","کابل","کابل",5765310,238,"Akhgar Shams","اخگر شمس","No","2010-10-20","PRELIMINARY",318
"General","G-01","01","Kabul","کابل","کابل",3443958,239,"Shamsullah Javid","شمس اله جاوید","No","2010-10-20","PRELIMINARY",343
"General","G-01","01","Kabul","کابل","کابل",1073284,240,"Sayed Dawood Shah Murtazawi","سید داودشاه مرتضوی","No","2010-10-20","PRELIMINARY",1103
"General","G-01","01","Kabul","کابل","کابل",5765305,241,"Iwaz Khan Dargai","عوض خان درگی","No","2010-10-20","PRELIMINARY",792
"General","G-01","01","Kabul","کابل","کابل",6371192,242,"Sona Sahar","سونا سحر","No","2010-10-20","PRELIMINARY",181
"General","G-01","01","Kabul","کابل","کابل",3699134,243,"Muhammad Jafar  Rahimi S/O Hajji Qambar Tabib","محمد جعفر رحیمی پسر حاجی قمبر طبیب","No","2010-10-20","PRELIMINARY",148
"General","G-01","01","Kabul","کابل","کابل",3664616,244,"Alhaj Samiullah Karimi","الحاج سمیع الله کریمی","No","2010-10-20","PRELIMINARY",8
"General","G-01","01","Kabul","کابل","کابل",6370858,245,"Ustad Alia Husan Yar","استاد عالیه حسنیار","No","2010-10-20","PRELIMINARY",107
"General","G-01","01","Kabul","کابل","کابل",8895893,246,"Alhaj Abdul Qayoom Parsa","الحاج عبدالقیوم پارسا","No","2010-10-20","PRELIMINARY",1974
"General","G-01","01","Kabul","کابل","کابل",5765311,247,"Hajji Najeebullah Kabuli","حاجی نجیب الله کابلی","No","2010-10-20","PRELIMINARY",932
"General","G-01","01","Kabul","کابل","کابل",5749640,248,"Fawzia Sadat Samkanai","فوزیه  سادات څمکنی","No","2010-10-20","PRELIMINARY",195
"General","G-01","01","Kabul","کابل","کابل",5765345,249,"Muhammad Tahir Shuaib","محمد طاهر شعیب","No","2010-10-20","PRELIMINARY",1313
"General","G-01","01","Kabul","کابل","کابل",3466629,250,"Maulawi  Muhammad Mukhtar Muflih","مولوی محمد مختار مفلح","No","2010-10-20","PRELIMINARY",213
"General","G-01","01","Kabul","کابل","کابل",5569480,251,"Turpekai Zia","تورپیکی ضیا","No","2010-10-20","PRELIMINARY",162
"General","G-01","01","Kabul","کابل","کابل",5765376,252,"Abdul Mubeen Wahidi","عبدالمبین   واحدی","No","2010-10-20","PRELIMINARY",199
"General","G-01","01","Kabul","کابل","کابل",630791,253,"Muhammad Zahir Abasi","محمد ظاهر عباسی","No","2010-10-20","PRELIMINARY",337
"General","G-01","01","Kabul","کابل","کابل",6494335,254,"Izatullah Nasratyar","عزت الله نصرتیار","No","2010-10-20","PRELIMINARY",1178
"General","G-01","01","Kabul","کابل","کابل",4896564,255,"Sayed Asmatullah Wijdani","سید عصمت الله وجدانی","No","2010-10-20","PRELIMINARY",171
"General","G-01","01","Kabul","کابل","کابل",11011693,256,"Hajji Muhammad Farhad Seddiqi","حاجی محمد فرهاد  صدیقی","Yes","2010-10-20","PRELIMINARY",4878
"General","G-01","01","Kabul","کابل","کابل",3440614,257,"Alhaj Abdul Wasa Turkmani","الحاج عبدالواسع ترکمنی","No","2010-10-20","PRELIMINARY",900
"General","G-01","01","Kabul","کابل","کابل",14171676,258,"Robina Jalali","روبینا جلالی","No","2010-10-20","PRELIMINARY",1087
"General","G-01","01","Kabul","کابل","کابل",5765388,259,"Alhaj Habibullah Amarkhil Janabdar","الحاج حبیب الله امرخیل جانبدار","No","2010-10-20","PRELIMINARY",366
"General","G-01","01","Kabul","کابل","کابل",3664622,260,"Shekh Abdul Bari Madani","شیخ عبدالباری مدنی","No","2010-10-20","PRELIMINARY",53
"General","G-01","01","Kabul","کابل","کابل",14346501,261,"Shakila Naveed","شکیلا نوید","No","2010-10-20","PRELIMINARY",59
"General","G-01","01","Kabul","کابل","کابل",6359945,262,"Hajji Nimatullah","حاجی نعمت الله","No","2010-10-20","PRELIMINARY",194
"General","G-01","01","Kabul","کابل","کابل",6492372,263,"Ustad Nima Suratgar","استاد نیماصورتگر","No","2010-10-20","PRELIMINARY",112
"General","G-01","01","Kabul","کابل","کابل",980690,264,"Muhammad Dawood Jalali","محمد داود جلالی","No","2010-10-20","PRELIMINARY",302
"General","G-01","01","Kabul","کابل","کابل",5765355,265,"Qari Yar Muhammad Maihan Parast","قاری یار محمد میهن پرست","No","2010-10-20","PRELIMINARY",201
"General","G-01","01","Kabul","کابل","کابل",6370396,266,"Malalai Shinwari","ملالی شینواری","No","2010-10-20","PRELIMINARY",1059
"General","G-01","01","Kabul","کابل","کابل",3683895,267,"Ustad Hajji Abas Hassan Zada","استاد حاجی عباس حسن زاده","No","2010-10-20","PRELIMINARY",933
"General","G-01","01","Kabul","کابل","کابل",11336260,268,"Ustad Dr. Ahmad Zia Amiri Safi","استاد داکتر احمد ضیآ امیری  صافی","No","2010-10-20","PRELIMINARY",63
"General","G-01","01","Kabul","کابل","کابل",5765399,269,"Alhaj Fazal Ahmad Sabat","الحاج فضل احمد ثابت","No","2010-10-20","PRELIMINARY",285
"General","G-01","01","Kabul","کابل","کابل",7408029,270,"Hajji Shalizi Didar","حاجی شالیزی دیدار","No","2010-10-20","PRELIMINARY",1195
"General","G-01","01","Kabul","کابل","کابل",660038,271,"Alhaj Noorullah Noor","الحاج نور اله نور","No","2010-10-20","PRELIMINARY",664
"General","G-01","01","Kabul","کابل","کابل",980186,272,"Wahidullah Ghazikhil","وحید الله غازی خیل","No","2010-10-20","PRELIMINARY",709
"General","G-01","01","Kabul","کابل","کابل",3709007,273,"Hajji Aminullah Wijdan","حاجی امین الله وجدان","No","2010-10-20","PRELIMINARY",596
"General","G-01","01","Kabul","کابل","کابل",3440463,274,"Dr. Abdul Haq","داکتر عبدالحق","No","2010-10-20","PRELIMINARY",1180
"General","G-01","01","Kabul","کابل","کابل",4798985,275,"Noor Agha Mahmoodi","نور آغا محمودی","No","2010-10-20","PRELIMINARY",1627
"General","G-01","01","Kabul","کابل","کابل",3466613,276,"Sayed Enayatullah Hufyani","سيد عنايت الله هوفيانی","No","2010-10-20","PRELIMINARY",89
"General","G-01","01","Kabul","کابل","کابل",7032991,277,"Muhammad Afzal Habib Safi","محمدافضل حبیب صافی","No","2010-10-20","PRELIMINARY",297
"General","G-01","01","Kabul","کابل","کابل",3677437,278,"Qazi Mahbubullah Shafiq","قاضی محبوب اله شفیق","No","2010-10-20","PRELIMINARY",67
"General","G-01","01","Kabul","کابل","کابل",3466669,279,"Sayed Muhammad Alam Hashimi","سید محمد عالم  هاشمی","No","2010-10-20","PRELIMINARY",97
"General","G-01","01","Kabul","کابل","کابل",4892130,280,"Dr. Muhammad Yahya Weyar","داکتر محمد یحی ویاړ","No","2010-10-20","PRELIMINARY",2010
"General","G-01","01","Kabul","کابل","کابل",3861387,281,"Kamila Saifi","کامله سیفی","No","2010-10-20","PRELIMINARY",45
"General","G-01","01","Kabul","کابل","کابل",3466607,282,"Imal Samkanai","ایمل څمکنی","No","2010-10-20","PRELIMINARY",871
"General","G-01","01","Kabul","کابل","کابل",861135,283,"Zarghoona Hamid","زرغونه  حمید","No","2010-10-20","PRELIMINARY",52
