"pc_code","prelim_results_status","province_name","province_code","district_name","district_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"2204087","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Tanzeel Jame Mosque"," Tanzeel","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204088","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Charak High School"," Charak Sufla","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204089","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Kata Qalla Mosque"," Kata Qalla","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204090","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Khanqah Girls Secondary School"," Khanqah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204091","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Langar Shah Abdullah Primary School"," Langar Shah Abdullah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204096","Not Reporting","SARE PUL","22","SOZMAQALA","2204"," Borqoot village Mosque"," Borqout village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205101","Not Reporting","SARE PUL","22","SANCHARAK","2205"," Dehak village Mosque"," Daheek village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205104","Not Reporting","SARE PUL","22","SANCHARAK","2205"," Awqaf Jame Madrassah"," Awqaf","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205105","Not Reporting","SARE PUL","22","SANCHARAK","2205"," Khairabad Mosque"," Kaftar Khan village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205106","Not Reporting","SARE PUL","22","SANCHARAK","2205"," Dehmurdah village Madrassah"," Dehmurdah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301037","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Nakdez Secondary School"," Nakdez","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301038","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Asparf Primary School"," Isparf Center","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301039","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Jandak School"," Jendak","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301040","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Ghulaman School"," Ghulaman","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301041","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Wajan Mosque"," Wajung","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301042","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Dahoor Mosque"," Deh Hood","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301043","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Sar Jangal Mosque"," Murghab Sar Jangal","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301044","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Darah e Kalan Mosque"," Darah Kalan","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301045","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Ghar Syahgak Mosque"," Ghar Syagak","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301046","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Syah Aab Mosque"," Syab","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301047","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Abedak Mosque"," Ard wa Kalan","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301048","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Takht Ghalmeen High School"," Kashkak","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301049","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Payeen Tagab Secondary School"," Bazar Payeen Tagab","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301050","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Sad Man Ghalmeen Primary School"," Darband","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301051","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Deh Aabdar Secondary School"," Deh Aabdaar","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301052","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Ashpi"," Ishpe Mosque","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301053","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," JeryanMosque"," Jeryan","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301054","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Hawz Saleh"," Hawz Saleh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301055","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Sarji Sufla Mosque"," Sar Jee","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301056","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Gaw Kushtah Gharchestan Mosque"," Gaw Kushtah","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301057","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Ushtur Bagh Mosque"," Ushtur Bagh village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301064","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Chshamah Kaj Mosque"," Chashmah Kaj","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301069","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Dahan Du Aabi Mosque"," Aab Kalan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301070","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Sar Tagab Secondary School"," Shahr e Naw","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301072","Not Reporting","GHOR","23","FEROZKOH (CHEGHCHERAN)","2301"," Ghulaman School"," Shahr e Naw","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302087","Not Reporting","GHOR","23","DOLAYNA","2302"," Dahan Zalu Mosque"," Dahan Zalu","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302088","Not Reporting","GHOR","23","DOLAYNA","2302"," Sangeen Khan Mosque"," Qarqutak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302090","Not Reporting","GHOR","23","DOLAYNA","2302"," Zameen Dasht e Faraward School"," Farah Rod","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302091","Not Reporting","GHOR","23","DOLAYNA","2302"," Qala e Ahan Mosque"," Qalla Aahan","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302092","Not Reporting","GHOR","23","DOLAYNA","2302"," Sar Chehel Gazi Mosque"," Chehel Gazi","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302094","Not Reporting","GHOR","23","DOLAYNA","2302"," Bazar Syah Chob Mosque"," Syah Chob","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303105","Not Reporting","GHOR","23","DAWLATYAR","2303"," Awlad Khwajah Mosque"," Samak village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304112","Not Reporting","GHOR","23","CHARSADA","2304","Korgeen Bazar tent"," Korgeen village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304113","Not Reporting","GHOR","23","CHARSADA","2304"," Falakhor Jame Mosque"," Falakhor","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304114","Not Reporting","GHOR","23","CHARSADA","2304"," Shamreq village Mosque"," Shamraq","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304117","Not Reporting","GHOR","23","CHARSADA","2304"," Char Qadooq Jame Mosque"," Char Qaduq","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304118","Not Reporting","GHOR","23","CHARSADA","2304"," Kundakh Jame Mosque"," Kundakh","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304119","Not Reporting","GHOR","23","CHARSADA","2304"," Khowrenj Mosque"," Pas Archah","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304122","Not Reporting","GHOR","23","CHARSADA","2304"," Korpai School"," Korpi","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304124","Not Reporting","GHOR","23","CHARSADA","2304"," Khafak Jame Mosque"," Khafak","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304125","Not Reporting","GHOR","23","CHARSADA","2304"," Badqul Jame Mosque"," Badqul","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304126","Not Reporting","GHOR","23","CHARSADA","2304"," Deh Haji School"," Deh Haji","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305127","Not Reporting","GHOR","23","PASABAND","2305","Syajar Bazar tent"," Bazar Sya Jar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305128","Not Reporting","GHOR","23","PASABAND","2305"," Dr. Ahmad House"," Aab Paran","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305129","Not Reporting","GHOR","23","PASABAND","2305","Khwajah Rouf Bazar tent"," Iskocha Ulya village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305130","Not Reporting","GHOR","23","PASABAND","2305"," Kashkar Awt Kul Mosque"," Awt Kul","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305131","Not Reporting","GHOR","23","PASABAND","2305","Dahana e Iskopcha Bazar tent"," Dahana e Ulya","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305132","Not Reporting","GHOR","23","PASABAND","2305","Peerak (Kochi) village tent"," Peerak (Kochi) village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305133","Not Reporting","GHOR","23","PASABAND","2305","Khar Zari Senai Bazar tent"," Kharzari Senai","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305134","Not Reporting","GHOR","23","PASABAND","2305"," Shahbud Petu Jame Mosque"," Shahbud Peetu","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305135","Not Reporting","GHOR","23","PASABAND","2305"," Abdul Hamid House"," Amroutak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305136","Not Reporting","GHOR","23","PASABAND","2305","Tashtak Bazar tent"," Tashtak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305137","Not Reporting","GHOR","23","PASABAND","2305"," Kakari High School"," Kakari","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305138","Not Reporting","GHOR","23","PASABAND","2305","Khushk Aabah Bazar tent"," Khushk Aabah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305139","Not Reporting","GHOR","23","PASABAND","2305"," Sangan School"," Sangan Bazar","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305140","Not Reporting","GHOR","23","PASABAND","2305"," Surkhak village Mosque"," Surkhak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305145","Not Reporting","GHOR","23","PASABAND","2305"," Noorak Primary School "," Markaz Nawrak","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305146","Not Reporting","GHOR","23","PASABAND","2305"," Kham Bolaq Jame Mosque"," Kham Bulaq","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305147","Not Reporting","GHOR","23","PASABAND","2305"," Armangan High School"," Dahan Pushtah Rawaq Bazar","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305148","Not Reporting","GHOR","23","PASABAND","2305"," Kalah Gai School"," Kalah Gai village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305149","Not Reporting","GHOR","23","PASABAND","2305","Sarabatu – (Kochi) village tent"," Sarabatu – (Kuchi) village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305150","Not Reporting","GHOR","23","PASABAND","2305"," Tarmah Bazar Jame Mosque"," Takhta Turmah village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306152","Not Reporting","GHOR","23","SHAHRAK","2306"," Sar Taheedah School"," Sar Taheeda","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306153","Not Reporting","GHOR","23","SHAHRAK","2306"," Jamiullah Ghori Mosque"," Allah Ghori","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306165","Not Reporting","GHOR","23","SHAHRAK","2306"," Dahan Hesar School"," Dahana e Hesar","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306166","Not Reporting","GHOR","23","SHAHRAK","2306"," Nasfanj Primary School"," Nasfanji","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306167","Not Reporting","GHOR","23","SHAHRAK","2306"," Teedah Mosque"," Teedah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306168","Not Reporting","GHOR","23","SHAHRAK","2306"," Yakah Sang School"," Yakah Sang village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306169","Not Reporting","GHOR","23","SHAHRAK","2306"," Kamanj School"," Ghowk ","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306170","Not Reporting","GHOR","23","SHAHRAK","2306"," Kamanj Girls High School"," Kamanj","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306171","Not Reporting","GHOR","23","SHAHRAK","2306"," Dahan Balcha Primary School"," Dahan Balchah","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306172","Not Reporting","GHOR","23","SHAHRAK","2306"," Jam Jame Mosque"," Jam","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306173","Not Reporting","GHOR","23","SHAHRAK","2306"," Astwah Primary School"," Astwah","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306178","Not Reporting","GHOR","23","SHAHRAK","2306"," Jalgah Mazar Primary School"," Jalgah Mazar","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306179","Not Reporting","GHOR","23","SHAHRAK","2306"," Barzu Primary School"," Barzu","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306180","Not Reporting","GHOR","23","SHAHRAK","2306"," Abu Zar Ghafari Jame Mosque"," Dahanah Murgha","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306181","Not Reporting","GHOR","23","SHAHRAK","2306"," Murgha Jame Mosque"," Murgha","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308226","Not Reporting","GHOR","23","TAYWARA","2308"," Ghafar Mosque"," Guldam – Gochi","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308227","Not Reporting","GHOR","23","TAYWARA","2308"," Atta Khan House"," Gallah Bed – Kochi","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308235","Not Reporting","GHOR","23","TAYWARA","2308"," Bazar Jawz Mosque"," Jawz","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308236","Not Reporting","GHOR","23","TAYWARA","2308"," Char Deh Secondary School"," Char Deh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308237","Not Reporting","GHOR","23","TAYWARA","2308"," Yaman School"," Yaman","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308238","Not Reporting","GHOR","23","TAYWARA","2308"," Chashma Khoni School"," Chashma Khoni","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308239","Not Reporting","GHOR","23","TAYWARA","2308"," Du Rodi Du Sang School"," Durudi Du Sang","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308240","Not Reporting","GHOR","23","TAYWARA","2308"," Keel Gu School"," Kel Gu","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308241","Not Reporting","GHOR","23","TAYWARA","2308"," Soor School"," Soor","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308242","Not Reporting","GHOR","23","TAYWARA","2308"," Yakhan Ulya High School"," Yakhan Ulya","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308243","Not Reporting","GHOR","23","TAYWARA","2308"," Lal Surkh Secondary School"," Lal Surkh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308246","Not Reporting","GHOR","23","TAYWARA","2308"," Jai Satar Khan Mosque"," Jai Satar Khan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309257","Not Reporting","GHOR","23","TOLAK","2309"," Khakcha Jame Mosque"," Khakchah","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309264","Not Reporting","GHOR","23","TOLAK","2309"," Sum Sangi Ulya Mosque"," Abshekan","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309268","Not Reporting","GHOR","23","TOLAK","2309"," Benafshan Mosque"," Tagab Ashlan","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309269","Not Reporting","GHOR","23","TOLAK","2309"," Dayee Secondary School"," Dayee village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309270","Not Reporting","GHOR","23","TOLAK","2309"," Hazrat Abu Baker Sediq Mosque"," Laraq","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309271","Not Reporting","GHOR","23","TOLAK","2309"," Kotah Mosque"," Kotah","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310272","Not Reporting","GHOR","23","SAGHAR","2310"," Boti Jame Mosque"," Bothi","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310273","Not Reporting","GHOR","23","SAGHAR","2310"," Aspyasang Primary School"," Aspyasang","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310274","Not Reporting","GHOR","23","SAGHAR","2310"," Nagah School"," Naagah","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310279","Not Reporting","GHOR","23","SAGHAR","2310"," Dahan Du Tayee School"," Dahan Du Tayee","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310281","Not Reporting","GHOR","23","SAGHAR","2310"," Deh Sher Secondary School"," Deh Sheer","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310283","Not Reporting","GHOR","23","SAGHAR","2310"," Aakhiri Secondary School"," Akhri","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310284","Not Reporting","GHOR","23","SAGHAR","2310"," Sholeech Jame Mosque"," Sholeech","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310285","Not Reporting","GHOR","23","SAGHAR","2310"," Tagab Balouchi Mosque"," Tagab Balouchi","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310286","Not Reporting","GHOR","23","SAGHAR","2310"," Zaal village Mosque"," Zaal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310287","Not Reporting","GHOR","23","SAGHAR","2310"," Lor Beest Secondary School"," Lorbeest","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310288","Not Reporting","GHOR","23","SAGHAR","2310"," Zer Tangi Mosque"," Zer Tangi","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310289","Not Reporting","GHOR","23","SAGHAR","2310"," Masjidi Primary School"," Masjidi","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403082","Not Reporting","DAYKUNDI","24","PATO","2403"," Haji Baz Mohammad Mosque"," Patu","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409239","Not Reporting","DAYKUNDI","24","KAJRAN","2409"," Bala Dasht Jame Mosque"," Bala Dasht","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409249","Not Reporting","DAYKUNDI","24","KAJRAN","2409"," Menbar e Qul Aalo"," Anarestan","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409256","Not Reporting","DAYKUNDI","24","KAJRAN","2409"," Sayed Abad Jame Mosque"," Sayed Abad","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
