"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","ps_count","prelim_results_status","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601009","Gumrak Mosque","Dwayamah Nahia (Nahia 2)",10,"Reporting","Old","no change",5404,611,495,0,30,0,0,61,25,4673,4546,127,120,0,4666,127,4793
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601010","Ameer Shaheed Garden","Dwayamah Nahia (Nahia 2)",9,"Reporting","Old","no change",4790,227,112,1,31,0,0,52,31,4505,4028,477,58,0,4078,485,4563
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601011","Bibi Hawa High School","Dwayamah Nahia (Nahia 2)",8,"Reporting","Old","no change",4500,122,25,0,23,0,0,45,29,4348,2741,1607,30,0,2770,1608,4378
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601012","Mia Omer School","Dwayamah Nahia (Nahia 2)",8,"Reporting","Old","no change",3738,121,40,0,19,0,0,45,17,3586,2874,712,31,0,2904,713,3617
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601013","Itefaq Mosque","Dwayamah Nahia (Nahia 2)",9,"Reporting","Old","no change",4530,173,41,0,25,0,0,77,30,4294,3148,1146,63,0,3203,1154,4357
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601014","Arabano School","Dreyamah Nahia (Nahia 3)",6,"Reporting","Old","no change",2898,290,115,0,35,0,0,28,112,2585,1535,1050,23,0,1550,1058,2608
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601015","Taqwa Mosque","Dreyamah Nahia (Nahia 3)",4,"Reporting","Old","no change",2392,634,593,0,8,0,0,11,22,1752,1356,396,6,0,1362,396,1758
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601016","Imam Bukhari High School","Dreyamah Nahia (Nahia 3)",8,"Reporting","Old","no change",3645,284,40,0,148,0,0,31,65,3262,2427,835,99,0,2484,877,3361
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601017","Lycee Tajrubawi (Experimental High School)","Dreyamah Nahia (Nahia 3)",14,"Reporting","Old","no change",7500,226,28,0,30,0,0,131,37,7243,5153,2090,31,0,5179,2095,7274
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601018","Bibi Zainab School","Dreyamah Nahia (Nahia 3)",10,"Reporting","Old","no change",5346,192,36,0,26,0,0,76,54,5119,2235,2884,35,0,2250,2904,5154
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601019","Chaknori High School","Dreyamah Nahia (Nahia 3)",9,"Reporting","Old","no change",4974,194,23,0,19,0,0,84,68,4690,3582,1108,90,0,3647,1133,4780
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601020","Directorate of Women Affairs","Dreyamah Nahia (Nahia 3)",5,"Reporting","Old","no change",1992,401,349,0,9,0,0,15,28,1568,746,822,23,0,759,832,1591
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601021","Mehtarlam Jame Mosque","Penzamah Nahia (Nahia 5) Fruit Market",9,"Reporting","New","no change",4512,135,18,0,27,0,0,64,26,4343,3464,879,34,0,3498,879,4377
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601022","Zafar Abad Mosque","Salouramah Nahia (Nahia 4)",4,"Reporting","New","no change",1686,80,39,0,8,0,0,26,7,1590,941,649,16,0,954,652,1606
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601023","Majboor Abad Jame Mosque","Salouramah Nahia (Nahia 4)",5,"Reporting","Old","no change",2370,84,28,0,13,0,0,15,28,2263,2263,0,23,0,2286,0,2286
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601024","Majboor Abad School","Salouramah Nahia (Nahia 4)",6,"Reporting","Old","no change",2826,164,60,0,18,0,0,39,47,2618,1146,1472,44,0,1185,1477,2662
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601025","Irrigation Directorate","Salouramah Nahia (Nahia 4)",4,"Reporting","Old","no change",1806,68,21,0,15,0,0,11,21,1724,1270,454,14,0,1283,455,1738
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601026","Abdullah Bin Masoud Jame Mosque","Salouramah Nahia (Nahia 4)",1,"Reporting","Relocated","no change",600,64,10,0,2,0,0,45,7,530,530,0,6,0,536,0,536
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601027","Base Ikmalati Mosque","Salouramah Nahia (Nahia 4)",16,"Reporting","Old","no change",8935,321,64,1,70,0,0,151,35,8299,6195,2104,315,0,6381,2233,8614
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601028","Zarat High School (Agricultur Lycee)","Salouramah Nahia (Nahia 4)",3,"Reporting","Old","no change",924,38,18,0,10,0,0,7,3,881,720,161,5,0,725,161,886
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601029","Nusrat High School","Salouramah Nahia (Nahia 4)",6,"Reporting","Old","no change",2604,126,27,0,30,0,0,50,19,2469,1793,676,9,0,1801,677,2478
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601030","Bibi Ayesha High School","Salouramah Nahia (Nahia 4)",10,"Reporting","Old","no change",5112,189,43,0,30,0,0,77,39,4782,2493,2289,141,0,2629,2294,4923
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601031","Eidgah Mosque","Salouramah Nahia (Nahia 4)",6,"Reporting","Old","no change",2778,211,58,0,83,0,0,41,29,2536,1711,825,31,0,1738,829,2567
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601032","Nangarhar High School","Salouramah Nahia (Nahia 4)",6,"Reporting","Old","no change",2838,92,36,0,10,0,0,33,13,2701,2381,320,45,0,2426,320,2746
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601033","Shanzdah Family Mosque","Salouramah Nahia (Nahia 4)",7,"Reporting","Old","no change",3264,91,23,0,10,0,0,48,10,3160,2557,603,13,0,2569,604,3173
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601034","Chehel Metra Mosque","Salouramah Nahia (Nahia 4)",5,"Reporting","Old","no change",2232,107,19,0,32,0,0,26,30,2095,1610,485,30,0,1636,489,2125
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601035","Zerr Jomat Mosque","Salouramah Nahia (Nahia 4)",9,"Reporting","Old","no change",4344,177,56,1,33,0,0,68,19,4052,2792,1260,115,0,2881,1286,4167
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601036","Imam Abu Hanifa Mosque","Penzamah Nahia (Nahia 5) Abdul Haq Mena",6,"Reporting","New","no change",2748,62,9,0,17,0,0,18,18,2512,1742,770,174,0,1862,824,2686
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601037","Directorate of Haj and Endowment Mosque","Awala Nahia (Nahia 1), Kamah Adah",8,"Reporting","New","no change",3198,192,39,0,26,0,0,45,82,2973,2641,332,33,0,2669,337,3006
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601038","Nazo Ana School","Penzamah Nahia (Nahia 5) ",8,"Reporting","Old","no change",3714,121,47,0,22,0,0,42,10,3558,1201,2357,35,0,1224,2369,3593
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601039","Isteqlal School","Penzamah Nahia (Nahia 5) ",7,"Reporting","Old","no change",3684,94,21,0,22,0,0,39,12,3555,3252,303,35,0,3287,303,3590
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601040","Darul Malemeen (Institute of Teacher Training)","Penzamah Nahia (Nahia 5) ",5,"Reporting","Old","no change",2058,99,40,0,18,0,0,29,12,1934,1107,827,25,0,1120,839,1959
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601041","Kochiano Jomat Mosque","Penzamah Nahia (Nahia 5) ",8,"Reporting","Old","no change",4416,187,87,1,23,0,0,49,27,4019,3374,645,210,0,3568,661,4229
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601042","Hazrat Abas Primary School","Shpagamah Nahia (Nahia 6) ",8,"Reporting","New","no change",4338,140,20,0,52,0,0,36,32,3655,2940,715,543,0,3437,761,4198
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601043","Nahia (District) no. 6 Building","Shpagamah Nahia (Nahia 6) ",9,"Reporting","Relocated","no change",4602,264,14,0,25,0,0,58,167,4294,2782,1512,44,0,2811,1527,4338
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601044","Najmul Jihad School","Shpagamah Nahia (Nahia 6) ",11,"Reporting","Old","no change",6408,478,94,0,92,0,0,72,220,5649,4150,1499,281,0,4324,1606,5930
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601045","Awale Hesae Primary School","Shpagamah Nahia (Nahia 6) ",8,"Reporting","New","no change",4092,187,62,0,33,0,0,65,27,3520,3020,500,385,0,3328,577,3905
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601046","Shahrak Sayaf Mosque","Farm Hadah Family Area",4,"Reporting","Old","no change",1308,54,31,0,2,0,0,10,11,1095,842,253,159,0,955,299,1254
"06","NANGARHAR","0601","JALALABAD","JALALABAD","YES","0601047","Abdullah Bin Maoud Mosque","Zankoi Itehad Mena",8,"Reporting","New","no change",4283,215,41,0,59,0,0,87,28,3875,2247,1628,193,0,2297,1771,4068
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602048","Gardeks Primary School","Gardeks",6,"Reporting","Old","no change",4800,205,7,0,59,0,0,51,88,4540,2279,2261,55,0,2326,2269,4595
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602049","Samar Khil School","Samar Khil",12,"Reporting","Old","no change",6594,336,26,1,71,0,0,21,217,6224,3350,2874,34,0,3384,2874,6258
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602050","Saracha Ali Khan Boys High School","Saracha  ",5,"Reporting","Old","no change",1906,183,15,0,33,0,0,4,131,1666,1497,169,57,0,1553,170,1723
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602051","Karez Kabir High School","Karez Kabir",3,"Reporting","Old","no change",1613,84,11,0,48,0,0,0,25,1529,1112,417,0,0,1112,417,1529
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602052","Hadah School","Hadah  ",3,"Reporting","Old","no change",1782,170,15,0,38,0,0,2,115,1599,1065,534,13,0,1077,535,1612
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602053","Wazir Mohammad Gul Khan High School","Farm Hadah  ",5,"Reporting","Old","no change",1878,134,11,0,20,0,0,5,98,1719,1098,621,25,0,1120,624,1744
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602054","Shaheed Sardar Mohammad Daoud Khan High School","Joi 10, 11",7,"Reporting","Old","no change",2934,75,9,0,22,0,0,14,30,2757,1910,847,102,0,1944,915,2859
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602055","Haji Haleem Mosque","Nader Shahi",5,"Reporting","Relocated","no change",2274,71,16,0,31,0,0,3,21,2135,1549,586,68,0,1615,588,2203
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602056","Haji Hafeez Mosque","Khosh Gonbad, Bani Chowk",6,"Reporting","Old","no change",3162,115,44,0,29,0,0,6,36,3044,1833,1211,3,0,1835,1212,3047
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602057","Mohammadi Sahibzadah High School","Biland Ghar",10,"Reporting","Old","no change",6600,209,18,0,46,0,0,22,123,6281,4007,2274,110,0,4096,2295,6391
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602058","Hazrat Abu Baker High School","Qalla e Regi",9,"Reporting","Old","no change",4799,169,20,0,45,0,0,6,98,4587,3454,1133,43,0,3489,1141,4630
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602059","Qalla e Malakh School","Jamali",7,"Reporting","Old","no change",3600,142,19,0,23,0,0,3,97,3345,2247,1098,113,0,2319,1139,3458
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602060","Banda Jomat Mosque","Bani Gah",7,"Reporting","Old","no change",3600,247,6,0,50,0,0,6,185,3232,2170,1062,121,0,2248,1105,3353
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602061","Haji Sarbiland Khan School","Char Mesrah Belah",6,"Reporting","New","no change",2670,184,8,0,47,0,0,8,121,2461,1926,535,25,0,1949,537,2486
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602062","Shaheed Malang Jan High School","Bani Gah",6,"Reporting","Relocated","no change",3000,43,1,0,19,0,0,2,21,2735,1660,1075,222,0,1769,1188,2957
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602063","Wach Tangi High School","Wach Tangai",6,"Reporting","Old","no change",3600,177,4,0,34,0,0,2,137,3423,2286,1137,0,0,2286,1137,3423
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602064","Baher Abad High School","Baher Abad",8,"Reporting","Old","no change",4200,466,16,0,308,0,0,8,134,3635,2512,1123,99,0,2598,1136,3734
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602065","Janan Khan High School","Qalla e Janan Khan",9,"Reporting","Old","no change",4086,125,28,0,32,0,0,14,51,3850,2445,1405,111,0,2490,1471,3961
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602066","Daman Mosque","Araban",6,"Reporting","Old","no change",3498,156,16,0,43,0,0,3,94,3019,2065,954,323,0,2381,961,3342
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602067","Behsoud Agriculture Cooperative","Qalla e Peer Sahib",9,"Reporting","New","no change",4200,204,9,0,52,0,0,4,139,3914,2216,1698,82,0,2273,1723,3996
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602068","Nahid Shaheed School","Tameerat",9,"Reporting","Old","no change",5298,195,19,1,52,0,0,9,114,5081,3425,1656,22,0,3447,1656,5103
"06","NANGARHAR","0602","BIHSOD","BIHSOD","NO","0602069","Zangoyee School","Qalla e Zangoi",4,"Reporting","Old","no change",1116,42,16,0,8,0,0,1,17,1040,661,379,34,0,690,384,1074
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603070","Syah Sang Secondary School","Syah Sang",4,"Reporting","Relocated","no change",1800,33,0,0,13,0,0,5,15,1721,1129,592,46,0,1171,596,1767
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603071","Abu Baker Sedique Jame Mosque","Syah Sang Nawai Khargotai (New Township)",4,"Reporting","New","no change",1800,128,10,0,36,0,0,14,68,1560,1065,495,112,0,1158,514,1672
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603073","Koz Shiekh Mesri Clinic","Shiekh Mesri Camp",6,"Reporting","New","no change",3000,80,14,0,22,0,0,6,38,2852,1722,1130,68,0,1750,1170,2920
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603074","Da Ghochako High School","Ghochak",5,"Reporting","Relocated","no change",3000,99,24,0,22,0,0,37,16,2892,1726,1166,9,0,1731,1170,2901
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603075","Lal Qasem Agha Secondary School","Ghochak Lal Qasem Agha",2,"Reporting","Relocated","no change",2316,61,11,0,28,0,0,5,17,2228,1160,1068,27,0,1186,1069,2255
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603076","Chaknoori Mosque","Chaknoori",3,"Reporting","Old","no change",1800,61,5,0,18,0,0,5,33,1721,1133,588,18,0,1147,592,1739
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603077","Afghan Mena Secondry School","Afghan Mena",8,"Reporting","Old","no change",3600,80,10,0,36,0,0,8,26,3465,1734,1731,55,0,1773,1747,3520
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603078","Directorate of the Mines Industries","Chaknoori",6,"Reporting","Old","no change",3000,71,12,0,33,0,0,6,20,2890,2308,582,39,0,2343,586,2929
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603079","Bakhtan Clinic","Do Sarakah",5,"Reporting","Old","no change",2400,74,15,1,19,0,0,11,28,2280,1144,1136,46,0,1178,1148,2326
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603080","Reyasat Kanan","Do Sarakah",13,"Reporting","Old","no change",6660,272,50,0,110,0,0,10,102,6298,4838,1460,90,0,4916,1472,6388
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603081","Charbagh School","Chahar Bagh",12,"Reporting","Old","no change",6108,178,41,0,42,0,0,38,57,5902,3737,2165,28,0,3759,2171,5930
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603082","Peer Said Hasan Gailani High School","Swati",6,"Reporting","New","no change",3330,119,44,0,38,0,0,9,28,3196,2260,936,15,0,2272,939,3211
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603083","Amarkhil School","Amarkhil",8,"Reporting","Old","no change",4158,214,8,0,35,0,0,9,162,3841,2767,1074,103,0,2824,1120,3944
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603084","Bibi Mariam School","Daronta",6,"Reporting","Old","no change",3522,141,23,0,58,0,0,14,46,3366,2333,1033,15,0,2344,1037,3381
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603085","Shaheed Mohammad Ashraf Girls High School","Hejrat Kalai",6,"Reporting","Relocated","no change",3210,66,7,0,29,0,0,7,23,3122,1753,1369,22,0,1772,1372,3144
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603086","Qazi Fazel Mahmoud Primary School","Shams Agha Mena",6,"Reporting","New","no change",2688,65,10,1,7,0,0,18,29,2405,1613,792,218,0,1760,863,2623
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603087","Faqrullah High School","Koz Sultan Pour",9,"Reporting","Old","no change",4152,174,41,0,44,0,0,15,74,3922,3247,675,56,0,3298,680,3978
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603088","Girls High School","Koz Sultan Pour",5,"Reporting","Old","no change",2502,110,22,0,45,0,0,3,40,2310,1185,1125,82,0,1260,1132,2392
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603089"," Jame Mosque","Sharak Stanikzai",4,"Reporting","New","no change",1074,51,21,0,11,0,0,5,14,935,730,205,88,0,814,209,1023
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603090","Nazaneen Jabarkhil Girls and Boys High School","Shiekh Mesri   ",6,"Reporting","Relocated","no change",3185,123,14,0,30,0,0,49,30,3040,2053,987,22,0,2072,990,3062
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603091","Hazrat Bilal Jame Mosque","Shamspour",3,"Reporting","Relocated","no change",1134,51,27,0,10,0,0,6,8,1081,819,262,2,0,821,262,1083
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603093","Sultan Pour Mosque","Sultan Pour Ulya",3,"Reporting","Old","no change",1686,74,15,0,13,0,0,5,41,1597,736,861,15,0,747,865,1612
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603094","Abu Baker Sedique Jame Mosque","Dasht e Sultan Pour",5,"Reporting","New","no change",2400,78,14,0,32,0,0,19,13,2214,1624,590,108,0,1730,592,2322
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603095","Koshkak Girls High School","Koshkak",5,"Reporting","Old","no change",1896,72,24,0,10,0,0,19,19,1606,1263,343,218,0,1444,380,1824
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603096","Koz Fateh Abad School","Marghondi Banda Meeran",4,"Reporting","New","no change",1026,36,26,0,7,0,0,1,2,859,733,126,131,0,819,171,990
"06","NANGARHAR","0603","SURKHROD","SURKHROD","NO","0603098","Fateh Abad School","Fateh Abad",3,"Reporting","Old","no change",3600,91,8,0,36,0,0,28,19,3433,2293,1140,76,0,2334,1175,3509
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604101","Manno High School","Mano Kalai",2,"Reporting","Old","no change",1026,63,18,0,16,0,0,13,16,962,485,477,1,0,485,478,963
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604102","Sangeenah School","Sanageenah",4,"Reporting","Old","no change",2088,93,7,0,47,0,0,6,33,1995,1719,276,0,0,1719,276,1995
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604103","Dago Girls High School","Dago Kalai",2,"Reporting","Relocated","no change",1169,52,11,0,9,0,0,9,23,1117,578,539,0,0,578,539,1117
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604104","Gratak School","Hedia Khil",3,"Reporting","Old","no change",1800,75,17,1,11,0,0,3,43,1719,1137,582,6,0,1143,582,1725
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604107","Bando School","Sholaanah",1,"Reporting","Old","no change",1098,51,10,0,2,0,0,14,25,1046,574,472,1,0,574,473,1047
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604108","Karez Jame Mosque","Karez Kalai",2,"Reporting","Old","no change",1056,49,17,0,21,0,0,1,10,1005,580,425,2,0,582,425,1007
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604109","Hafezano Kalai School","Hafezan",3,"Reporting","Relocated","no change",1674,74,9,1,13,0,0,3,48,1599,1127,472,1,0,1128,472,1600
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604110","Kundi Bagh School","Khalifa Khil",4,"Reporting","Old","no change",3576,238,50,0,62,0,0,27,99,3338,1662,1676,0,0,1662,1676,3338
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604112","Haji Malouk Mosque","Dawlat Zai",3,"Reporting","Old","no change",726,36,17,0,3,0,0,6,10,669,494,175,21,0,515,175,690
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604113","Mullah Sahib Mosque","Dawlat Zai",4,"Reporting","Old","no change",1116,49,25,0,0,0,0,11,13,1039,736,303,28,0,758,309,1067
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604114","Tereli School","Tereli Kalai",2,"Reporting","Old","no change",570,23,10,0,5,0,0,3,5,543,397,146,4,0,398,149,547
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604116","Lalma School","Lalmah Kalai",3,"Reporting","Old","no change",1800,62,8,0,14,0,0,5,35,1729,586,1143,9,0,587,1151,1738
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604117","Itefaq School","Itefaq Family",2,"Reporting","New","no change",1296,92,30,0,20,0,0,5,37,1191,799,392,13,0,812,392,1204
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604118"," Dawlat Zai Family Jame Mosque","Dawlat Zai Family",4,"Reporting","Old","no change",2400,71,33,0,6,0,0,6,26,2295,1730,565,34,0,1754,575,2329
"06","NANGARHAR","0604","CHAPARHAR","CHAPARHAR","NO","0604119"," Kochi Dawlat Abad Secondary School","Pastah Talah",4,"Reporting","New","no change",1800,55,10,1,31,0,0,1,12,1716,562,1154,29,0,577,1168,1745
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605122"," Zakhil Mosque","Zakhil",3,"Reporting","Old","no change",1800,53,1,0,12,0,0,33,7,1746,583,1163,1,0,584,1163,1747
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605123"," Clinic","Koz Deh Ghazi",3,"Reporting","Old","no change",1800,25,2,0,6,0,0,4,13,1770,1770,0,5,0,1775,0,1775
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605124"," Qalla e Akhund High School","Qalla E Akhond ",5,"Reporting","Relocated","no change",3000,52,10,0,21,0,0,10,11,2945,1776,1169,3,0,1779,1169,2948
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605125"," Darman School","Zar Shoi",3,"Reporting","Old","no change",1800,49,2,0,4,0,0,31,12,1749,1175,574,2,0,1177,574,1751
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605126"," Hazrat Omer Farouq Jame Mosque","Qalla E Akhond ",2,"Reporting","Relocated","no change",1200,26,0,0,15,0,0,4,7,1174,584,590,0,0,584,590,1174
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605127"," Hazar Baig School","Hazar Baig Kalai Haji Baba",3,"Reporting","Relocated","no change",1248,25,6,0,9,0,0,4,6,1219,828,391,4,0,832,391,1223
"06","NANGARHAR","0605","KAMA","KAMA","NO","0605128"," Shaheed Khudai Dost School","Kundai",6,"Reporting","Old","no change",2052,99,18,0,17,0,0,22,42,1932,1300,632,21,0,1312,641,1953
