"province_code","candidate_id","voter_id","candidate_name_eng","candidate_id_corrected","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner","ballot_position","electorate"
"17","8352226","8352226"," Yama Khan","8352226","Male","No","462","460","No","No",13,"General"
"17","8352209","8352209","Shukria Paykan Ahmadi","8352209","Female","No","3200","3152","Yes","Yes",14,"General"
"17","8628908","8628908","Abdul Wodood Payman","8628908","Male","No","4063","3900","Yes","Yes",15,"General"
"17","8352223","8352223","Muhammad Gul Sahab Zada","8352223","Male","No","3207","3216","No","No",16,"General"
"17","147411","147411","Alhaj Amam Qul Sabir","147411","Male","No","0","51","No","No",17,"General"
"17","13656405","13656405","Saranwal  Muhammad Maroof Mukhtar","13656405","Male","No","1139","1135","No","No",18,"General"
"17","739313","739313"," Wakil Muhammad Amin","739313","Male","Yes","1311","1430","No","No",19,"General"
"17","3138519","3138519"," Farishta Hashim Zada","3138519","Female","No","377","375","No","No",20,"General"
"17","138357","138357","Fahima Farhat","138357","Female","No","68","67","No","No",21,"General"
"17","7413632","7413632","Abdul Razaq Qaram Qull","7413632","Male","No","845","843","No","No",22,"General"
"17","3956033","3956033","Dr. Habiba Arfan","3956033","Female","No","517","520","No","No",23,"General"
"17","7183933","7183933","Eng. Ajmal Khan Hotak","7183933","Male","No","202","201","No","No",24,"General"
"17","8352211","8352211","Sayed Dawood Nadiri","8352211","Male","No","3629","3670","Yes","Yes",25,"General"
"17","4436621","4436621"," Hajji Malik Muhammad Zakhil","4436621","Male","No","810","819","No","No",26,"General"
"17","3108159","3108159"," Hajji Muhammad Omar Khan","3108159","Male","No","2129","2148","No","No",27,"General"
"17","8352210","8352210","Dr. Fatima Aziz","8352210","Female","Yes","2171","2174","Yes","Yes",28,"General"
"17","2049239","2049239"," Alhaj Assadullah Omar Khil","2049239","Male","No","2012","1951","No","No",29,"General"
"17","2042460","2042460"," Ustad Matiullah Dihati","2042460","Male","No","913","913","No","No",30,"General"
"17","4685858","4685858","Saranwal Barat  Muhammad Omar Khil","4685858","Male","No","2365","2365","No","No",31,"General"
"17","8352215","8352215"," Qari Rahmatullah","8352215","Male","Yes","2248","2378","No","No",32,"General"
"17","3152923","3152923"," Muhammad Akbar Noori","3152923","Male","No","647","647","No","No",33,"General"
"17","9651090","9651090","Alhaj Maulawi Abdullah Qurlaq","9651090","Male","No","3365","2487","No","No",34,"General"
"17","660112","660112","Fazal Kareem Aymaq","660112","Male","Yes","3067","3261","No","No",35,"General"
"17","8352206","8352206","Alhaj Qari Islam Mujahid","8352206","Male","No","276","277","No","No",36,"General"
"17","3956006","3956006"," Dr. Ghulam Habib","3956006","Male","No","106","106","No","No",37,"General"
"17","8352224","8352224","Nizam ‐ud‐ Din","8352224","Male","No","2190","2169","No","No",38,"General"
"17","6866696","6866696"," Hajji Shir Muhammad Arab","6866696","Male","No","1732","1774","No","No",39,"General"
"17","3596716","3596716"," Hajji Abdul Jameel Samadi","3596716","Male","No","249","249","No","No",40,"General"
"17","8352228","8352228"," Alhaj Rahim ‐ud‐ Din Tayeb","8352228","Male","No","514","445","No","No",41,"General"
"17","4413528","4413528"," Mushtaq Hussain Ali Zada","4413528","Male","No","375","372","No","No",42,"General"
"17","8368102","8368102"," Alhaj Maulawi Haq Murad Hamid","8368102","Male","No","1466","1464","No","No",43,"General"
"17","1633341","1633341","Dr. Juma Bawari","1633341","Male","No","1335","1336","No","No",44,"General"
"17","8352227","8352227"," Dr. Dad Ali","8352227","Male","No","832","785","No","No",45,"General"
"17","100259853","100259853","Puhanmal  Muhammad Moieen Mrastial","100259853","Male","Yes","1586","1577","No","No",46,"General"
"17","102729466","102729466","General Aymaq","102729466","Male","No","2491","2573","No","No",47,"General"
"17","6189298","6189298","Eng. Wali Muhammad Akseer","6189298","Male","No","258","263","No","No",48,"General"
"17","3604345","3604345"," Muhammad Musa Rahimi","3604345","Male","No","534","537","No","No",49,"General"
"17","4121601","4121601"," Noorullah Arzbegi","4121601","Male","No","796","794","No","No",50,"General"
"17","12520623","12520623","Rahila Sarwari","12520623","Female","No","447","447","No","No",51,"General"
"17","8352217","8352217"," Habib Ahmad Fazal","8352217","Male","No","410","410","No","No",52,"General"
"17","2031120","2031120","Hajji  Muhammadullah Wardak","2031120","Male","No","1661","1636","No","No",53,"General"
"17","8352214","8352214"," Karimullah Amran Kashani","8352214","Male","No","542","544","No","No",54,"General"
"17","2031119","2031119"," Hajji Abdul Rawoof Ibrahimi","2031119","Male","Yes","6978","7171","Yes","Yes",55,"General"
"17","3956012","3956012","Alhaj Nazari Turkmani","3956012","Male","No","4124","4116","Yes","Yes",56,"General"
"17","100263565","100263565","Alhaj Maulawi Dost Muhammad","100263565","Male","No","394","394","No","No",57,"General"
"17","8380916","8380916","Ghulam Qadir Rahimi","8380916","Male","No","1219","1265","No","No",58,"General"
"17","14312945","14312945"," Ustad Sadat","14312945","Male","No","493","492","No","No",59,"General"
"17","8352230","8352230","Dr. Abdullah Shikib","8352230","Male","No","246","248","No","No",60,"General"
"17","3625892","3625892","Muhammad Dawoud Nik Pai","3625892","Male","No","2344","2341","No","No",61,"General"
"17","2031060","2031060","Hajji Sayed Mukhtar Agha Sadat Sabiri","2031060","Male","No","119","121","No","No",62,"General"
"17","8352229","8352229"," Eng. Muhammad Omar","8352229","Male","Yes","1978","1974","No","No",63,"General"
"17","141013","141013"," Muzhgan Arqbeki","141013","Female","No","1251","1237","No","No",64,"General"
"17","8352207","8352207","Safar Muhammad Kakar","8352207","Male","No","1955","1946","No","No",65,"General"
"17","3159466","3159466","Ghulam Rasool Alizada","3159466","Male","No","374","351","No","No",66,"General"
"17","102734879","102734879"," Bashir Ahmad Khan Kunduzwal","102734879","Male","No","93","93","No","No",67,"General"
"17","3602000","3602000","Raiesa Hussain Khil","3602000","Female","No","1444","1322","No","No",68,"General"
"17","755632","755632"," Abdul Ghafar Sadid","755632","Male","No","1818","1854","No","No",69,"General"
"17","262715","262715"," Abdul Hadi Faizi","262715","Male","No","102","102","No","No",70,"General"
"17","301816","301816"," Maulawi Rahman Nahwi","301816","Male","No","311","311","No","No",71,"General"
"17","8352203","8352203"," Dr. Muhammad Wali Azizi","8352203","Male","No","1830","1510","No","No",72,"General"
"17","8352222","8352222"," Malim Hamidullah Hotak","8352222","Male","No","202","202","No","No",73,"General"
"17","100258481","100258481"," Muhammad Rahim Khan Quraishi","100258481","Male","No","2505","2403","No","No",74,"General"
"17","8352204","8352204","Hajji Abdul Hamid Aymaq","8352204","Male","No","454","521","No","No",75,"General"
"17","5611202","5611202"," Muhammad Jamal Bajawri","5611202","Male","No","674","672","No","No",76,"General"
"17","2037648","2037648"," Amanullah Zahiri","2037648","Male","No","1633","1631","No","No",77,"General"
"17","8352220","8352220"," Sardar Ahmad Shah","8352220","Male","No","280","280","No","No",78,"General"
"17","8352208","8352208"," Dr. Onqa Amin","8352208","Female","No","513","519","No","No",79,"General"
"17","3715360","3715360","Sharaf ‐ud‐ Din","3715360","Male","No","231","232","No","No",80,"General"
"17","1850042","1850042"," Malim Chahari","1850042","Male","No","3651","3647","Yes","Yes",81,"General"
"17","2033553","2033553","Alhaj Saranwal  Abdul RawoofMihraban","2033553","Male","No","1248","1201","No","No",82,"General"
"17","8352205","8352205"," Bahadar Khan Aqtash","8352205","Male","No","795","676","No","No",84,"General"
"17","8352221","8352221"," Eng. Yaseen Abdali","8352221","Male","No","1282","1307","No","No",85,"General"
"17","149553","149553","Alhaj Abdul Momin Omar Khil","149553","Male","No","1379","1373","No","No",86,"General"
"17","8352216","8352216"," Eng. Kamal","8352216","Male","No","5705","5780","Yes","Yes",87,"General"
"18","5798712","5798712","Makhdum Qari Saraj-u-din Mujahid","5798712","Male","No","1194","1194","No","No",1,"General"
"18","1707579","1707579","Hajji Abdu Qadem Haji Khadim","1707579","Male","No","604","604","No","No",2,"General"
"18","12918523","12918523","Hajji Abdul Aziz Abdul Hakeem Karem","12918523","Male","No","39","39","No","No",3,"General"
"18","1813532","1813532","Dr. Karam-u-din Wakil Zada","1813532","Male","No","60","60","No","No",4,"General"
"18","5798702","5798702","Mirza Qamar-u-din Shahrukhi","5798702","Male","No","680","680","No","No",5,"General"
"18","5798718","5798718","Feroz Khan Mubariz","5798718","Male","No","45","45","No","No",6,"General"
"18","12918535","12918535","Eidy Muhammad Big Bigzada","12918535","Male","No","5917","5917","No","No",7,"General"
"18","4609036","4609036","Senator Khadija Hussaini","4609036","Female","No","938","938","No","No",8,"General"
"18","5798706","5798706","Abdul Momin Tolo","5798706","Male","No","363","363","No","No",9,"General"
"18","5798715","5798715","Muhammad Tahir Zaher","5798715","Male","No","6005","6005","No","Yes",10,"General"
"18","8589872","8589872","Dr. Fazal Rahman Khurami Jasor","8589872","Male","No","2569","2569","No","No",11,"General"
"18","100330140","100330140","Makhdum Abdalullah Muhammadi","100330140","Male","No","8918","8918","Yes","Yes",12,"General"
"18","2487910","2487910"," Rohullah Ahadi","2487910","Male","No","1749","1749","No","No",13,"General"
"18","5798720","5798720"," Abdul Hadi Shekib","5798720","Male","No","1301","1301","No","No",14,"General"
"18","8594539","8594539","Hajji Muhammad Khan","8594539","Male","No","4648","4648","No","No",15,"General"
"18","3915529","3915529"," Hajji Muhammad Ibrahim Bedar","3915529","Male","No","629","629","No","No",16,"General"
"18","5798719","5798719"," Aqa Muhammad Zarif","5798719","Male","No","1109","1109","No","No",17,"General"
"18","5798714","5798714","Zia Gull Nasiri","5798714","Female","No","335","335","No","No",18,"General"
"18","1744170","1744170","Ustad Abdul Khaliq","1744170","Male","No","869","869","No","No",19,"General"
"18","4615493","4615493","Qari Abdul Mateen Amin","4615493","Male","No","1738","1738","No","No",20,"General"
"18","12918531","12918531","Hajji Arif Akhlaqi","12918531","Male","No","3573","3573","No","No",21,"General"
"18","12918520","12918520","Abdul Ahmad Tatar","12918520","Male","No","203","203","No","No",22,"General"
"18","5798708","5798708"," Abdul Qadir Misbah","5798708","Male","No","775","775","No","No",23,"General"
"18","4599547","4599547","Hajji Muhammad Mahdi yar","4599547","Male","No","163","163","No","No",24,"General"
"18","5798704","5798704","Alhaj Ahmad Khan Samangani","5798704","Male","Yes","0","19166","Yes","No",25,"General"
"18","5798709","5798709","Ahmad Shuaib Habibi","5798709","Male","No","4939","4939","No","No",26,"General"
"18","5798710","5798710"," Sultan Ali Sultani","5798710","Male","Yes","2373","2373","No","No",27,"General"
"18","12918517","12918517"," Dilbar Nazari","12918517","Female","Yes","2544","2544","No","No",28,"General"
"18","4595811","4595811","Said Muhammad Taqi Musawi","4595811","Male","No","2960","2960","No","No",29,"General"
"18","5798711","5798711","Alhaj Makhdum Muhebullah Furqani","5798711","Male","No","7638","7638","Yes","Yes",30,"General"
"18","2061009","2061009"," Aamir Sultan","2061009","Male","No","2795","2795","No","No",31,"General"
"18","5798722","5798722","Dr. Masoma Khawri","5798722","Female","No","3561","3561","Yes","Yes",32,"General"
"18","5798707","5798707"," Hajji Muhammadi Bay Sharwal","5798707","Male","No","1389","1389","No","No",33,"General"
"18","12918508","12918508","Qazi Amar ‐u‐ din Sahab","12918508","Male","No","2636","2636","No","No",34,"General"
"18","5798721","5798721","Muhammad Zahir Muwafaq","5798721","Male","No","79","79","No","No",35,"General"
"18","8601491","8601491"," Ustad Mahboba","8601491","Female","No","3098","3098","No","No",36,"General"
"18","5798703","5798703"," Rayes Khairullah","5798703","Male","No","5829","5829","No","No",37,"General"
"19","9659857","9659857","Maleeha Ahmadzai","9659857","Female","No","1882","1882","No","No",1,"General"
"19","4059714","4059714","Maulana Abdul Basir Baharwi","4059714","Male","No","104","104","No","No",2,"General"
"19","3519804","3519804","Muhammad Sami Adil","3519804","Male","No","2790","2820","No","No",3,"General"
"19","4059723","4059723","Alhaj Maulawi Abdul Rahman Rahmani","4059723","Male","No","12389","12402","Yes","Yes",4,"General"
"19","2800760","2800760","Sayed Muhammad Islami","2800760","Male","No","1167","1171","No","No",5,"General"
"19","4059706","4059706","Israr Tashqurghani","4059706","Male","No","205","203","No","No",6,"General"
"19","2759639","2759639","Alhaj Muhammad Abdah","2759639","Male","Yes","14173","14197","Yes","Yes",7,"General"
"19","4356450","4356450","Tahira Haqjo","4356450","Female","No","910","917","No","No",8,"General"
"19","1901548","1901548","Zabit Muhammad Karim","1901548","Male","No","106","106","No","No",9,"General"
"19","2783508","2783508","Ustad Kamila Rawoofi","2783508","Female","No","288","289","No","No",10,"General"
"19","9797970","9797970","Qari Abdul Hamid Hamid","9797970","Male","No","974","973","No","No",11,"General"
"19","4375234","4375234","Dr. Sayed Nasir Hussaini","4375234","Male","No","231","232","No","No",12,"General"
"19","4059710","4059710","Eng. Muhammad Ibrahim Omar","4059710","Male","No","1007","1009","No","No",14,"General"
"19","4059724","4059724","Muhammad Faheem Jalal","4059724","Male","No","436","437","No","No",15,"General"
"19","7709513","7709513","Alhaj Muhammad Ishaq Rahguzar","7709513","Male","Yes","17181","17623","Yes","Yes",16,"General"
"19","4059704","4059704","Ahmad Naveed Barat","4059704","Male","No","2650","2619","No","No",17,"General"
"19","100935943","100935943","Muhammad Sarwar Qebchaq","100935943","Male","No","688","686","No","No",18,"General"
"19","4460721","4460721"," Raees Abdul Muqeem","4460721","Male","No","2448","2433","No","No",19,"General"
"19","236522","236522","Amir Muhammad Zeiayee","236522","Male","No","3731","3616","No","No",20,"General"
"19","716729","716729","Ghulam Ali Paykar Zada","716729","Male","No","369","368","No","No",22,"General"
"19","2141357","2141357","Aqaye Salihi","2141357","Male","No","121","120","No","No",23,"General"
"19","4374142","4374142","Abdul Ahad","4374142","Male","No","337","347","No","No",24,"General"
"19","4356034","4356034"," Zaib ‐un‐ Nisa","4356034","Female","No","297","297","No","No",25,"General"
"19","4059703","4059703","Gul Makai Seyawash","4059703","Female","No","812","826","No","No",26,"General"
"19","7709527","7709527","Dr. Gulalay Noor Safi","7709527","Female","Yes","3018","2999","Yes","Yes",27,"General"
"19","4059709","4059709","Dr. Rahim Gul Ibrahim Khil","4059709","Male","No","54","53","No","No",28,"General"
"19","8272737","8272737","Muhammad Ayub Muhmand","8272737","Male","No","1289","1291","No","No",29,"General"
"19","9701919","9701919","Eng. Muhammad Essa","9701919","Male","No","87","87","No","No",30,"General"
"19","3528461","3528461"," Qamar Noori","3528461","Female","No","356","358","No","No",31,"General"
"19","4153017","4153017"," Abu Shareef","4153017","Male","No","3353","3341","No","No",32,"General"
"19","2801599","2801599","Alhaj Sayed Shams ‐ ud‐ Din Sadat","2801599","Male","No","6343","6342","No","No",33,"General"
"19","4059719","4059719"," Humaira Akakhil","4059719","Female","Yes","2299","2298","No","No",34,"General"
