"results_status","province_code","district_code","pc_code","reporting_results"
"PRELIMINARY","14","1407","1407137","NO"
"FINAL","14","1408","1408138","YES"
"PRELIMINARY","14","1408","1408138","YES"
"FINAL","14","1408","1408139","YES"
"PRELIMINARY","14","1408","1408139","YES"
"FINAL","14","1408","1408140","YES"
"PRELIMINARY","14","1408","1408140","YES"
"FINAL","14","1408","1408141","NO"
"PRELIMINARY","14","1408","1408141","NO"
"FINAL","14","1408","1408142","YES"
"PRELIMINARY","14","1408","1408142","YES"
"FINAL","14","1408","1408143","NO"
"PRELIMINARY","14","1408","1408143","NO"
"FINAL","14","1408","1408144","YES"
"PRELIMINARY","14","1408","1408144","YES"
"FINAL","14","1408","1408145","YES"
"PRELIMINARY","14","1408","1408145","YES"
"FINAL","14","1408","1408146","YES"
"PRELIMINARY","14","1408","1408146","YES"
"FINAL","14","1408","1408147","YES"
"PRELIMINARY","14","1408","1408147","YES"
"FINAL","14","1408","1408148","YES"
"PRELIMINARY","14","1408","1408148","YES"
"FINAL","14","1408","1408149","YES"
"PRELIMINARY","14","1408","1408149","YES"
"FINAL","14","1408","1408150","YES"
"PRELIMINARY","14","1408","1408150","YES"
"FINAL","14","1409","1409151","YES"
"PRELIMINARY","14","1409","1409151","YES"
"FINAL","14","1409","1409152","YES"
"PRELIMINARY","14","1409","1409152","YES"
"FINAL","14","1409","1409153","YES"
"PRELIMINARY","14","1409","1409153","YES"
"FINAL","14","1409","1409154","YES"
"PRELIMINARY","14","1409","1409154","YES"
"FINAL","14","1409","1409155","YES"
"PRELIMINARY","14","1409","1409155","YES"
"FINAL","14","1409","1409156","YES"
"PRELIMINARY","14","1409","1409156","YES"
"FINAL","14","1410","1410157","YES"
"PRELIMINARY","14","1410","1410157","YES"
"FINAL","14","1410","1410158","YES"
"PRELIMINARY","14","1410","1410158","YES"
"FINAL","14","1410","1410159","YES"
"PRELIMINARY","14","1410","1410159","YES"
"FINAL","14","1410","1410160","YES"
"PRELIMINARY","14","1410","1410160","YES"
"FINAL","14","1410","1410161","YES"
"PRELIMINARY","14","1410","1410161","YES"
"FINAL","14","1410","1410162","YES"
"PRELIMINARY","14","1410","1410162","YES"
"FINAL","14","1410","1410163","YES"
"PRELIMINARY","14","1410","1410163","YES"
"FINAL","14","1411","1411164","YES"
"PRELIMINARY","14","1411","1411164","YES"
"FINAL","14","1411","1411165","YES"
"PRELIMINARY","14","1411","1411165","YES"
"FINAL","14","1411","1411166","YES"
"PRELIMINARY","14","1411","1411166","YES"
"FINAL","14","1411","1411167","YES"
"PRELIMINARY","14","1411","1411167","YES"
"FINAL","14","1411","1411168","YES"
"PRELIMINARY","14","1411","1411168","YES"
"FINAL","14","1411","1411169","YES"
"PRELIMINARY","14","1411","1411169","YES"
"FINAL","14","1411","1411170","YES"
"PRELIMINARY","14","1411","1411170","YES"
"FINAL","14","1411","1411171","YES"
"PRELIMINARY","14","1411","1411171","YES"
"FINAL","14","1411","1411172","YES"
"PRELIMINARY","14","1411","1411172","YES"
"FINAL","14","1411","1411173","YES"
"PRELIMINARY","14","1411","1411173","YES"
"FINAL","14","1411","1411174","YES"
"PRELIMINARY","14","1411","1411174","YES"
"FINAL","14","1412","1412175","YES"
"PRELIMINARY","14","1412","1412175","YES"
"FINAL","14","1412","1412176","YES"
"PRELIMINARY","14","1412","1412176","YES"
"FINAL","14","1412","1412177","YES"
"PRELIMINARY","14","1412","1412177","YES"
"FINAL","14","1412","1412178","YES"
"PRELIMINARY","14","1412","1412178","YES"
"FINAL","14","1412","1412179","YES"
"PRELIMINARY","14","1412","1412179","YES"
"FINAL","14","1412","1412180","YES"
"PRELIMINARY","14","1412","1412180","YES"
"FINAL","14","1412","1412181","YES"
"PRELIMINARY","14","1412","1412181","YES"
"FINAL","14","1413","1413182","YES"
"PRELIMINARY","14","1413","1413182","YES"
"FINAL","14","1413","1413183","YES"
"PRELIMINARY","14","1413","1413183","NO"
"FINAL","14","1413","1413184","YES"
"PRELIMINARY","14","1413","1413184","YES"
"FINAL","14","1413","1413185","YES"
"PRELIMINARY","14","1413","1413185","YES"
"FINAL","14","1413","1413186","YES"
"PRELIMINARY","14","1413","1413186","YES"
"FINAL","14","1413","1413187","YES"
"PRELIMINARY","14","1413","1413187","YES"
"FINAL","14","1413","1413188","YES"
"PRELIMINARY","14","1413","1413188","YES"
"FINAL","14","1413","1413189","YES"
"PRELIMINARY","14","1413","1413189","YES"
"FINAL","14","1413","1413190","YES"
"PRELIMINARY","14","1413","1413190","YES"
"FINAL","14","1413","1413191","YES"
"PRELIMINARY","14","1413","1413191","YES"
"FINAL","14","1413","1413192","YES"
"PRELIMINARY","14","1413","1413192","YES"
"FINAL","15","1501","1501001","YES"
"PRELIMINARY","15","1501","1501001","YES"
"FINAL","15","1501","1501002","YES"
"PRELIMINARY","15","1501","1501002","YES"
"FINAL","15","1501","1501003","YES"
"PRELIMINARY","15","1501","1501003","YES"
"FINAL","15","1501","1501004","YES"
"PRELIMINARY","15","1501","1501004","YES"
"FINAL","15","1501","1501005","YES"
"PRELIMINARY","15","1501","1501005","YES"
"FINAL","15","1501","1501006","YES"
"PRELIMINARY","15","1501","1501006","YES"
"FINAL","15","1501","1501007","YES"
"PRELIMINARY","15","1501","1501007","YES"
"FINAL","15","1501","1501008","YES"
"PRELIMINARY","15","1501","1501008","YES"
"FINAL","15","1501","1501009","YES"
"PRELIMINARY","15","1501","1501009","YES"
"FINAL","15","1501","1501010","YES"
"PRELIMINARY","15","1501","1501010","YES"
"FINAL","15","1501","1501011","YES"
"PRELIMINARY","15","1501","1501011","YES"
"FINAL","15","1501","1501012","YES"
"PRELIMINARY","15","1501","1501012","YES"
"FINAL","15","1501","1501013","YES"
"PRELIMINARY","15","1501","1501013","YES"
"FINAL","15","1501","1501014","YES"
"PRELIMINARY","15","1501","1501014","YES"
"FINAL","15","1501","1501015","YES"
"PRELIMINARY","15","1501","1501015","YES"
"FINAL","15","1501","1501049","NO"
"PRELIMINARY","15","1501","1501049","NO"
"FINAL","15","1502","1502016","YES"
"PRELIMINARY","15","1502","1502016","YES"
"FINAL","15","1502","1502017","NO"
"PRELIMINARY","15","1502","1502017","NO"
"FINAL","15","1502","1502018","YES"
"PRELIMINARY","15","1502","1502018","YES"
"FINAL","15","1502","1502019","YES"
"PRELIMINARY","15","1502","1502019","YES"
"FINAL","15","1502","1502020","YES"
"PRELIMINARY","15","1502","1502020","YES"
"FINAL","15","1502","1502022","YES"
"PRELIMINARY","15","1502","1502022","YES"
"FINAL","15","1503","1503021","YES"
"PRELIMINARY","15","1503","1503021","YES"
"FINAL","15","1503","1503023","YES"
"PRELIMINARY","15","1503","1503023","YES"
"FINAL","15","1503","1503024","YES"
"PRELIMINARY","15","1503","1503024","YES"
"FINAL","15","1503","1503025","YES"
"PRELIMINARY","15","1503","1503025","YES"
"FINAL","15","1503","1503026","NO"
"PRELIMINARY","15","1503","1503026","NO"
"FINAL","15","1503","1503027","NO"
"PRELIMINARY","15","1503","1503027","NO"
"FINAL","15","1503","1503028","NO"
"PRELIMINARY","15","1503","1503028","NO"
"FINAL","15","1504","1504029","YES"
"PRELIMINARY","15","1504","1504029","YES"
"FINAL","15","1504","1504030","YES"
"PRELIMINARY","15","1504","1504030","YES"
"FINAL","15","1504","1504031","YES"
"PRELIMINARY","15","1504","1504031","YES"
"FINAL","15","1504","1504032","YES"
"PRELIMINARY","15","1504","1504032","YES"
"FINAL","15","1504","1504033","YES"
"PRELIMINARY","15","1504","1504033","YES"
"FINAL","15","1504","1504034","YES"
"PRELIMINARY","15","1504","1504034","YES"
"FINAL","15","1504","1504035","NO"
"PRELIMINARY","15","1504","1504035","NO"
"FINAL","15","1505","1505036","NO"
"PRELIMINARY","15","1505","1505036","NO"
"FINAL","15","1505","1505037","YES"
"PRELIMINARY","15","1505","1505037","YES"
"FINAL","15","1505","1505038","YES"
"PRELIMINARY","15","1505","1505038","YES"
"FINAL","15","1505","1505039","YES"
"PRELIMINARY","15","1505","1505039","YES"
"FINAL","15","1505","1505040","YES"
"PRELIMINARY","15","1505","1505040","YES"
"FINAL","15","1505","1505041","YES"
"PRELIMINARY","15","1505","1505041","YES"
"FINAL","15","1505","1505042","YES"
"PRELIMINARY","15","1505","1505042","YES"
"FINAL","15","1505","1505043","YES"
"PRELIMINARY","15","1505","1505043","YES"
"FINAL","15","1505","1505044","YES"
"PRELIMINARY","15","1505","1505044","YES"
"FINAL","15","1506","1506045","YES"
"PRELIMINARY","15","1506","1506045","YES"
"FINAL","15","1506","1506046","YES"
"PRELIMINARY","15","1506","1506046","YES"
"FINAL","15","1506","1506047","YES"
"PRELIMINARY","15","1506","1506047","YES"
"FINAL","15","1506","1506048","YES"
"PRELIMINARY","15","1506","1506048","YES"
"FINAL","15","1506","1506049","NO"
"PRELIMINARY","15","1506","1506049","NO"
"FINAL","15","1506","1506050","YES"
"PRELIMINARY","15","1506","1506050","YES"
"FINAL","15","1506","1506051","YES"
"PRELIMINARY","15","1506","1506051","YES"
"FINAL","15","1506","1506052","YES"
"PRELIMINARY","15","1506","1506052","YES"
"FINAL","15","1506","1506053","YES"
"PRELIMINARY","15","1506","1506053","YES"
"FINAL","15","1506","1506054","NO"
"PRELIMINARY","15","1506","1506054","NO"
"FINAL","15","1507","1507055","YES"
"PRELIMINARY","15","1507","1507055","YES"
"FINAL","15","1507","1507056","YES"
"PRELIMINARY","15","1507","1507056","YES"
"FINAL","15","1507","1507057","YES"
"PRELIMINARY","15","1507","1507057","YES"
"FINAL","15","1507","1507058","YES"
"PRELIMINARY","15","1507","1507058","YES"
"FINAL","15","1507","1507059","YES"
"PRELIMINARY","15","1507","1507059","YES"
"FINAL","15","1507","1507060","YES"
"PRELIMINARY","15","1507","1507060","YES"
"FINAL","15","1507","1507061","YES"
"PRELIMINARY","15","1507","1507061","YES"
"FINAL","15","1507","1507062","YES"
"PRELIMINARY","15","1507","1507062","YES"
"FINAL","15","1507","1507063","YES"
"PRELIMINARY","15","1507","1507063","YES"
"FINAL","15","1507","1507064","YES"
"PRELIMINARY","15","1507","1507064","YES"
"FINAL","15","1507","1507065","YES"
"PRELIMINARY","15","1507","1507065","YES"
"FINAL","15","1507","1507066","YES"
"PRELIMINARY","15","1507","1507066","YES"
"FINAL","15","1508","1508067","YES"
"PRELIMINARY","15","1508","1508067","YES"
"FINAL","15","1508","1508068","YES"
"PRELIMINARY","15","1508","1508068","YES"
"FINAL","15","1508","1508069","YES"
"PRELIMINARY","15","1508","1508069","YES"
"FINAL","15","1508","1508070","YES"
"PRELIMINARY","15","1508","1508070","YES"
"FINAL","15","1508","1508071","YES"
"PRELIMINARY","15","1508","1508071","YES"
"FINAL","15","1508","1508072","YES"
"PRELIMINARY","15","1508","1508072","YES"
"FINAL","15","1508","1508073","YES"
"PRELIMINARY","15","1508","1508073","YES"
"FINAL","15","1509","1509074","YES"
"PRELIMINARY","15","1509","1509074","YES"
"FINAL","15","1509","1509075","YES"
"PRELIMINARY","15","1509","1509075","YES"
"FINAL","15","1509","1509076","YES"
"PRELIMINARY","15","1509","1509076","YES"
"FINAL","15","1509","1509077","YES"
"PRELIMINARY","15","1509","1509077","YES"
"FINAL","15","1509","1509078","YES"
"PRELIMINARY","15","1509","1509078","YES"
"FINAL","15","1509","1509079","YES"
"PRELIMINARY","15","1509","1509079","YES"
"FINAL","15","1509","1509080","YES"
"PRELIMINARY","15","1509","1509080","YES"
"FINAL","15","1509","1509081","NO"
"PRELIMINARY","15","1509","1509081","NO"
"FINAL","15","1509","1509082","NO"
"PRELIMINARY","15","1509","1509082","NO"
"FINAL","15","1509","1509083","YES"
"PRELIMINARY","15","1509","1509083","YES"
"FINAL","15","1510","1510084","YES"
"PRELIMINARY","15","1510","1510084","YES"
"FINAL","15","1510","1510085","YES"
"PRELIMINARY","15","1510","1510085","YES"
"FINAL","15","1510","1510086","YES"
"PRELIMINARY","15","1510","1510086","YES"
"FINAL","15","1510","1510087","YES"
"PRELIMINARY","15","1510","1510087","YES"
"FINAL","15","1510","1510088","YES"
"PRELIMINARY","15","1510","1510088","YES"
"FINAL","15","1510","1510089","YES"
"PRELIMINARY","15","1510","1510089","YES"
"FINAL","15","1510","1510090","YES"
"PRELIMINARY","15","1510","1510090","YES"
"FINAL","15","1510","1510091","YES"
"PRELIMINARY","15","1510","1510091","YES"
"FINAL","15","1511","1511092","NO"
"PRELIMINARY","15","1511","1511092","NO"
"FINAL","15","1511","1511093","YES"
"PRELIMINARY","15","1511","1511093","YES"
"FINAL","15","1511","1511094","YES"
"PRELIMINARY","15","1511","1511094","YES"
"FINAL","15","1511","1511095","YES"
"PRELIMINARY","15","1511","1511095","YES"
"FINAL","15","1511","1511096","YES"
"PRELIMINARY","15","1511","1511096","YES"
"FINAL","15","1511","1511097","NO"
"PRELIMINARY","15","1511","1511097","NO"
"FINAL","15","1511","1511098","NO"
"PRELIMINARY","15","1511","1511098","NO"
"FINAL","15","1511","1511099","NO"
"PRELIMINARY","15","1511","1511099","NO"
"FINAL","15","1511","1511100","NO"
"PRELIMINARY","15","1511","1511100","NO"
"FINAL","15","1511","1511101","NO"
"PRELIMINARY","15","1511","1511101","NO"
"FINAL","15","1511","1511102","NO"
"PRELIMINARY","15","1511","1511102","NO"
"FINAL","15","1512","1512103","NO"
"PRELIMINARY","15","1512","1512103","NO"
"FINAL","15","1512","1512104","NO"
"PRELIMINARY","15","1512","1512104","NO"
"FINAL","15","1512","1512105","YES"
"PRELIMINARY","15","1512","1512105","YES"
"FINAL","15","1512","1512106","YES"
"PRELIMINARY","15","1512","1512106","YES"
"FINAL","15","1512","1512107","YES"
"PRELIMINARY","15","1512","1512107","YES"
"FINAL","15","1513","1513108","NO"
"PRELIMINARY","15","1513","1513108","NO"
"FINAL","15","1513","1513109","NO"
"PRELIMINARY","15","1513","1513109","NO"
"FINAL","15","1513","1513110","NO"
"PRELIMINARY","15","1513","1513110","NO"
"FINAL","15","1513","1513111","YES"
"PRELIMINARY","15","1513","1513111","YES"
"FINAL","15","1513","1513112","YES"
"PRELIMINARY","15","1513","1513112","YES"
"FINAL","15","1513","1513113","YES"
"PRELIMINARY","15","1513","1513113","YES"
"FINAL","15","1513","1513114","YES"
"PRELIMINARY","15","1513","1513114","YES"
"FINAL","15","1513","1513115","YES"
"PRELIMINARY","15","1513","1513115","YES"
"FINAL","15","1513","1513116","NO"
"PRELIMINARY","15","1513","1513116","NO"
"FINAL","15","1513","1513117","NO"
"PRELIMINARY","15","1513","1513117","NO"
"FINAL","15","1514","1514118","YES"
"PRELIMINARY","15","1514","1514118","YES"
"FINAL","15","1514","1514119","YES"
"PRELIMINARY","15","1514","1514119","YES"
"FINAL","15","1514","1514120","YES"
"PRELIMINARY","15","1514","1514120","YES"
"FINAL","15","1514","1514121","YES"
"PRELIMINARY","15","1514","1514121","YES"
"FINAL","15","1514","1514122","NO"
"PRELIMINARY","15","1514","1514122","NO"
"FINAL","15","1514","1514123","NO"
"PRELIMINARY","15","1514","1514123","NO"
"FINAL","15","1515","1515124","YES"
"PRELIMINARY","15","1515","1515124","YES"
"FINAL","15","1515","1515125","NO"
"PRELIMINARY","15","1515","1515125","NO"
"FINAL","15","1515","1515126","NO"
"PRELIMINARY","15","1515","1515126","NO"
"FINAL","15","1515","1515127","YES"
"PRELIMINARY","15","1515","1515127","YES"
"FINAL","15","1515","1515128","YES"
"PRELIMINARY","15","1515","1515128","YES"
"FINAL","15","1515","1515129","YES"
"PRELIMINARY","15","1515","1515129","YES"
"FINAL","15","1515","1515130","YES"
"PRELIMINARY","15","1515","1515130","YES"
"FINAL","15","1515","1515131","YES"
"PRELIMINARY","15","1515","1515131","YES"
"FINAL","15","1515","1515132","YES"
"PRELIMINARY","15","1515","1515132","YES"
"FINAL","15","1515","1515133","YES"
"PRELIMINARY","15","1515","1515133","YES"
"FINAL","15","1515","1515134","YES"
"PRELIMINARY","15","1515","1515134","YES"
"FINAL","15","1516","1516135","NO"
"PRELIMINARY","15","1516","1516135","NO"
"FINAL","15","1516","1516136","YES"
"PRELIMINARY","15","1516","1516136","YES"
"FINAL","15","1516","1516137","YES"
"PRELIMINARY","15","1516","1516137","YES"
"FINAL","16","1601","1601001","YES"
"PRELIMINARY","16","1601","1601001","YES"
"FINAL","16","1601","1601002","YES"
"PRELIMINARY","16","1601","1601002","YES"
"FINAL","16","1601","1601003","YES"
"PRELIMINARY","16","1601","1601003","YES"
"FINAL","16","1601","1601004","YES"
"PRELIMINARY","16","1601","1601004","YES"
"FINAL","16","1601","1601005","YES"
"PRELIMINARY","16","1601","1601005","YES"
"FINAL","16","1601","1601006","YES"
"PRELIMINARY","16","1601","1601006","YES"
"FINAL","16","1601","1601007","NO"
"PRELIMINARY","16","1601","1601007","NO"
"FINAL","16","1601","1601008","NO"
"PRELIMINARY","16","1601","1601008","NO"
"FINAL","16","1601","1601009","NO"
"PRELIMINARY","16","1601","1601009","NO"
"FINAL","16","1601","1601010","YES"
"PRELIMINARY","16","1601","1601010","YES"
"FINAL","16","1602","1602011","YES"
"PRELIMINARY","16","1602","1602011","YES"
"FINAL","16","1602","1602012","YES"
"PRELIMINARY","16","1602","1602012","YES"
"FINAL","16","1602","1602013","NO"
"PRELIMINARY","16","1602","1602013","NO"
"FINAL","16","1602","1602014","NO"
"PRELIMINARY","16","1602","1602014","NO"
"FINAL","16","1602","1602015","NO"
"PRELIMINARY","16","1602","1602015","NO"
"FINAL","16","1602","1602016","NO"
"PRELIMINARY","16","1602","1602016","NO"
"FINAL","16","1602","1602017","NO"
"PRELIMINARY","16","1602","1602017","NO"
"FINAL","16","1602","1602018","NO"
"PRELIMINARY","16","1602","1602018","NO"
"FINAL","16","1602","1602019","NO"
"PRELIMINARY","16","1602","1602019","NO"
"FINAL","16","1602","1602020","NO"
"PRELIMINARY","16","1602","1602020","NO"
"FINAL","16","1602","1602021","NO"
"PRELIMINARY","16","1602","1602021","NO"
"FINAL","16","1602","1602022","YES"
"PRELIMINARY","16","1602","1602022","YES"
"FINAL","16","1602","1602023","NO"
"PRELIMINARY","16","1602","1602023","NO"
"FINAL","16","1602","1602024","NO"
"PRELIMINARY","16","1602","1602024","NO"
"FINAL","16","1602","1602025","NO"
"PRELIMINARY","16","1602","1602025","NO"
"FINAL","16","1603","1603026","YES"
"PRELIMINARY","16","1603","1603026","YES"
"FINAL","16","1603","1603027","NO"
"PRELIMINARY","16","1603","1603027","YES"
"FINAL","16","1603","1603028","YES"
"PRELIMINARY","16","1603","1603028","YES"
"FINAL","16","1603","1603029","YES"
"PRELIMINARY","16","1603","1603029","YES"
"FINAL","16","1603","1603030","YES"
"PRELIMINARY","16","1603","1603030","YES"
"FINAL","16","1603","1603031","YES"
"PRELIMINARY","16","1603","1603031","YES"
"FINAL","16","1603","1603032","NO"
"PRELIMINARY","16","1603","1603032","NO"
"FINAL","16","1604","1604033","YES"
"PRELIMINARY","16","1604","1604033","YES"
"FINAL","16","1604","1604034","YES"
"PRELIMINARY","16","1604","1604034","YES"
"FINAL","16","1604","1604035","NO"
"PRELIMINARY","16","1604","1604035","NO"
"FINAL","16","1604","1604036","NO"
"PRELIMINARY","16","1604","1604036","NO"
"FINAL","16","1604","1604037","NO"
"PRELIMINARY","16","1604","1604037","YES"
"FINAL","16","1604","1604038","NO"
"PRELIMINARY","16","1604","1604038","YES"
"FINAL","16","1604","1604039","NO"
"PRELIMINARY","16","1604","1604039","NO"
"FINAL","16","1604","1604040","YES"
"PRELIMINARY","16","1604","1604040","YES"
"FINAL","16","1604","1604041","YES"
"PRELIMINARY","16","1604","1604041","YES"
"FINAL","16","1605","1605042","NO"
"PRELIMINARY","16","1605","1605042","NO"
"FINAL","16","1605","1605043","NO"
"PRELIMINARY","16","1605","1605043","NO"
"FINAL","16","1605","1605044","NO"
"PRELIMINARY","16","1605","1605044","NO"
"FINAL","16","1605","1605045","NO"
"PRELIMINARY","16","1605","1605045","NO"
"FINAL","16","1605","1605046","NO"
"PRELIMINARY","16","1605","1605046","NO"
"FINAL","16","1605","1605047","NO"
"PRELIMINARY","16","1605","1605047","NO"
"FINAL","16","1605","1605048","NO"
"PRELIMINARY","16","1605","1605048","NO"
"FINAL","16","1605","1605049","NO"
"PRELIMINARY","16","1605","1605049","NO"
"FINAL","16","1606","1606050","NO"
"PRELIMINARY","16","1606","1606050","NO"
"FINAL","16","1606","1606051","YES"
"PRELIMINARY","16","1606","1606051","YES"
"FINAL","16","1606","1606052","YES"
"PRELIMINARY","16","1606","1606052","YES"
"FINAL","16","1606","1606053","NO"
"PRELIMINARY","16","1606","1606053","NO"
"FINAL","16","1606","1606054","NO"
"PRELIMINARY","16","1606","1606054","NO"
"FINAL","16","1606","1606055","NO"
"PRELIMINARY","16","1606","1606055","NO"
"FINAL","16","1606","1606056","NO"
