"province_code","district_code","pc_code","ps_code","prelim_reporting","final_reporting"
"28","2801","2801007","2801007-05","YES","YES"
"28","2801","2801007","2801007-06","YES","YES"
"28","2801","2801007","2801007-07","YES","YES"
"28","2801","2801007","2801007-08","YES","YES"
"28","2801","2801007","2801007-09","YES","YES"
"28","2801","2801007","2801007-10","YES","YES"
"28","2801","2801008","2801008-01","YES","YES"
"28","2801","2801008","2801008-02","YES","YES"
"28","2801","2801008","2801008-03","YES","YES"
"28","2801","2801008","2801008-04","YES","YES"
"28","2801","2801008","2801008-05","YES","YES"
"28","2801","2801009","2801009-01","YES","YES"
"28","2801","2801009","2801009-02","YES","YES"
"28","2801","2801009","2801009-03","YES","YES"
"28","2801","2801009","2801009-04","YES","YES"
"28","2801","2801010","2801010-01","YES","YES"
"28","2801","2801010","2801010-02","YES","YES"
"28","2801","2801010","2801010-03","YES","YES"
"28","2801","2801010","2801010-04","YES","YES"
"28","2801","2801011","2801011-01","YES","YES"
"28","2801","2801011","2801011-02","YES","YES"
"28","2801","2801011","2801011-03","YES","YES"
"28","2801","2801011","2801011-04","YES","YES"
"28","2801","2801011","2801011-05","YES","YES"
"28","2801","2801011","2801011-06","YES","YES"
"28","2801","2801011","2801011-07","YES","YES"
"28","2801","2801011","2801011-08","YES","YES"
"28","2801","2801012","2801012-01","YES","YES"
"28","2801","2801012","2801012-02","YES","YES"
"28","2801","2801013","2801013-01","YES","YES"
"28","2801","2801013","2801013-02","YES","YES"
"28","2801","2801014","2801014-01","YES","YES"
"28","2801","2801014","2801014-02","YES","YES"
"28","2801","2801014","2801014-03","YES","YES"
"28","2801","2801014","2801014-04","YES","YES"
"28","2801","2801014","2801014-05","YES","YES"
"28","2801","2801015","2801015-01","YES","YES"
"28","2801","2801015","2801015-02","YES","YES"
"28","2801","2801016","2801016-01","YES","YES"
"28","2801","2801016","2801016-02","YES","YES"
"28","2801","2801016","2801016-03","YES","YES"
"28","2801","2801016","2801016-04","YES","YES"
"28","2801","2801017","2801017-01","YES","YES"
"28","2801","2801017","2801017-02","YES","YES"
"28","2801","2801017","2801017-03","YES","YES"
"28","2801","2801017","2801017-04","YES","YES"
"28","2801","2801018","2801018-01","YES","YES"
"28","2801","2801018","2801018-02","YES","YES"
"28","2801","2801018","2801018-03","YES","YES"
"28","2801","2801018","2801018-04","YES","YES"
"28","2801","2801018","2801018-05","YES","YES"
"28","2801","2801018","2801018-06","YES","YES"
"28","2801","2801019","2801019-01","YES","YES"
"28","2801","2801019","2801019-02","YES","YES"
"28","2801","2801019","2801019-03","YES","YES"
"28","2801","2801020","2801020-01","YES","YES"
"28","2801","2801020","2801020-02","YES","YES"
"28","2801","2801020","2801020-03","YES","YES"
"28","2801","2801021","2801021-01","YES","YES"
"28","2801","2801021","2801021-02","YES","YES"
"28","2801","2801021","2801021-03","YES","YES"
"28","2801","2801022","2801022-01","YES","YES"
"28","2801","2801022","2801022-02","YES","YES"
"28","2801","2801023","2801023-01","YES","YES"
"28","2801","2801023","2801023-02","YES","YES"
"28","2801","2801024","2801024-01","YES","YES"
"28","2801","2801024","2801024-02","YES","YES"
"28","2801","2801024","2801024-03","YES","YES"
"28","2801","2801024","2801024-04","YES","YES"
"28","2801","2801025","2801025-01","YES","YES"
"28","2801","2801025","2801025-02","YES","YES"
"28","2801","2801026","2801026-01","YES","YES"
"28","2801","2801026","2801026-02","YES","YES"
"28","2801","2801026","2801026-03","YES","YES"
"28","2801","2801026","2801026-04","YES","YES"
"28","2801","2801027","2801027-01","YES","YES"
"28","2801","2801027","2801027-02","YES","YES"
"28","2801","2801028","2801028-01","YES","YES"
"28","2801","2801028","2801028-02","YES","YES"
"28","2801","2801028","2801028-03","YES","YES"
"28","2801","2801029","2801029-01","YES","YES"
"28","2801","2801029","2801029-02","YES","YES"
"28","2801","2801029","2801029-03","YES","YES"
"28","2801","2801029","2801029-04","YES","YES"
"28","2801","2801029","2801029-05","YES","YES"
"28","2801","2801030","2801030-01","YES","YES"
"28","2801","2801030","2801030-02","YES","YES"
"28","2801","2801030","2801030-03","YES","YES"
"28","2801","2801030","2801030-04","YES","YES"
"28","2801","2801030","2801030-05","YES","YES"
"28","2801","2801031","2801031-01","YES","YES"
"28","2801","2801031","2801031-02","YES","YES"
"28","2801","2801031","2801031-03","YES","YES"
"28","2801","2801031","2801031-04","YES","YES"
"28","2801","2801031","2801031-05","YES","YES"
"28","2802","2802032","2802032-01","YES","YES"
"28","2802","2802032","2802032-02","YES","YES"
"28","2802","2802032","2802032-03","YES","YES"
"28","2802","2802032","2802032-04","YES","YES"
"28","2802","2802032","2802032-05","YES","YES"
"28","2802","2802033","2802033-01","YES","YES"
"28","2802","2802033","2802033-02","YES","YES"
"28","2802","2802033","2802033-03","YES","YES"
"28","2802","2802033","2802033-04","YES","YES"
"28","2802","2802033","2802033-05","YES","YES"
"28","2802","2802033","2802033-06","YES","YES"
"28","2802","2802033","2802033-07","YES","YES"
"28","2802","2802034","2802034-01","YES","YES"
"28","2802","2802034","2802034-02","YES","YES"
"28","2802","2802035","2802035-01","YES","YES"
"28","2802","2802035","2802035-02","YES","YES"
"28","2802","2802035","2802035-03","YES","YES"
"28","2802","2802035","2802035-04","YES","YES"
"28","2802","2802035","2802035-05","YES","YES"
"28","2802","2802035","2802035-06","YES","YES"
"28","2802","2802035","2802035-07","YES","YES"
"28","2802","2802035","2802035-08","YES","YES"
"28","2802","2802037","2802037-01","YES","YES"
"28","2802","2802037","2802037-02","YES","YES"
"28","2802","2802037","2802037-03","YES","YES"
"28","2802","2802037","2802037-04","YES","YES"
"28","2803","2803039","2803039-01","YES","YES"
"28","2803","2803039","2803039-02","YES","YES"
"28","2803","2803044","2803044-01","YES","YES"
"28","2803","2803044","2803044-02","YES","YES"
"28","2803","2803044","2803044-03","YES","YES"
"28","2803","2803044","2803044-04","YES","YES"
"28","2804","2804050","2804050-01","YES","YES"
"28","2804","2804050","2804050-02","YES","YES"
"28","2805","2805062","2805062-01","YES","YES"
"28","2805","2805062","2805062-02","YES","YES"
"28","2805","2805065","2805065-01","YES","YES"
"28","2805","2805065","2805065-02","YES","YES"
"28","2805","2805066","2805066-01","YES","YES"
"28","2805","2805066","2805066-02","YES","YES"
"28","2807","2807072","2807072-01","YES","YES"
"28","2807","2807072","2807072-02","YES","YES"
"28","2807","2807073","2807073-01","YES","YES"
"28","2807","2807073","2807073-02","YES","YES"
"28","2807","2807073","2807073-03","YES","YES"
"28","2807","2807073","2807073-04","YES","YES"
"28","2807","2807073","2807073-05","YES","YES"
"28","2807","2807074","2807074-01","YES","YES"
"28","2807","2807074","2807074-02","YES","YES"
"28","2807","2807074","2807074-03","YES","YES"
"28","2807","2807074","2807074-04","YES","YES"
"28","2807","2807075","2807075-01","YES","YES"
"28","2807","2807075","2807075-02","YES","YES"
"28","2807","2807075","2807075-03","YES","YES"
"28","2807","2807075","2807075-04","YES","YES"
"28","2807","2807076","2807076-01","YES","YES"
"28","2807","2807076","2807076-02","YES","YES"
"28","2807","2807077","2807077-01","YES","YES"
"28","2807","2807077","2807077-02","YES","YES"
"28","2807","2807077","2807077-03","YES","YES"
"28","2807","2807077","2807077-04","YES","YES"
"28","2807","2807077","2807077-05","YES","YES"
"28","2807","2807077","2807077-06","YES","YES"
"28","2807","2807077","2807077-07","YES","YES"
"28","2807","2807077","2807077-08","YES","YES"
"28","2807","2807085","2807085-01","YES","YES"
"28","2807","2807085","2807085-02","YES","YES"
"28","2808","2808090","2808090-01","YES","YES"
"28","2808","2808090","2808090-02","YES","YES"
"28","2808","2808090","2808090-03","YES","YES"
"28","2808","2808094","2808094-01","YES","YES"
"28","2808","2808094","2808094-02","YES","YES"
"28","2808","2808094","2808094-03","YES","YES"
"28","2808","2808094","2808094-04","YES","YES"
"28","2808","2808097","2808097-01","YES","YES"
"28","2808","2808097","2808097-02","YES","YES"
"28","2810","2810113","2810113-01","YES","YES"
"28","2810","2810113","2810113-02","YES","YES"
"28","2810","2810113","2810113-03","YES","YES"
"28","2810","2810113","2810113-04","YES","YES"
"29","2901","2901001","2901001-01","YES","YES"
"29","2901","2901001","2901001-02","YES","YES"
"29","2901","2901001","2901001-03","YES","YES"
"29","2901","2901001","2901001-04","YES","YES"
"29","2901","2901001","2901001-05","YES","YES"
"29","2901","2901001","2901001-06","YES","YES"
"29","2901","2901002","2901002-01","YES","YES"
"29","2901","2901002","2901002-02","YES","YES"
"29","2901","2901003","2901003-01","YES","YES"
"29","2901","2901003","2901003-02","YES","YES"
"29","2901","2901003","2901003-03","YES","YES"
"29","2901","2901003","2901003-04","YES","YES"
"29","2901","2901003","2901003-05","YES","YES"
"29","2901","2901003","2901003-06","YES","YES"
"29","2901","2901004","2901004-01","YES","YES"
"29","2901","2901004","2901004-02","YES","YES"
"29","2901","2901004","2901004-03","YES","YES"
"29","2901","2901004","2901004-04","YES","YES"
"29","2901","2901004","2901004-05","YES","YES"
"29","2901","2901004","2901004-06","YES","YES"
"29","2901","2901005","2901005-01","YES","YES"
"29","2901","2901005","2901005-02","YES","YES"
"29","2901","2901005","2901005-03","YES","YES"
"29","2901","2901005","2901005-04","YES","YES"
"29","2901","2901005","2901005-05","YES","YES"
"29","2901","2901006","2901006-01","YES","YES"
"29","2901","2901006","2901006-02","YES","YES"
"29","2901","2901006","2901006-03","YES","YES"
"29","2901","2901006","2901006-04","YES","YES"
"29","2901","2901007","2901007-01","YES","YES"
"29","2901","2901007","2901007-02","YES","YES"
"29","2901","2901007","2901007-03","YES","YES"
"29","2901","2901007","2901007-04","YES","YES"
"29","2901","2901008","2901008-01","YES","YES"
"29","2901","2901008","2901008-02","YES","YES"
"29","2901","2901008","2901008-03","YES","YES"
"29","2901","2901008","2901008-04","YES","YES"
"29","2901","2901009","2901009-01","YES","YES"
"29","2901","2901009","2901009-02","YES","YES"
"29","2901","2901009","2901009-03","YES","YES"
"29","2901","2901009","2901009-04","YES","YES"
"29","2901","2901009","2901009-05","YES","YES"
"29","2901","2901010","2901010-01","YES","YES"
"29","2901","2901010","2901010-02","YES","YES"
"29","2901","2901010","2901010-03","YES","YES"
"29","2901","2901010","2901010-04","YES","YES"
"29","2901","2901010","2901010-05","YES","YES"
"29","2901","2901011","2901011-01","YES","YES"
"29","2901","2901011","2901011-02","YES","YES"
"29","2901","2901011","2901011-03","YES","YES"
"29","2901","2901011","2901011-04","YES","YES"
"29","2901","2901012","2901012-01","YES","YES"
"29","2901","2901012","2901012-02","YES","YES"
"29","2901","2901012","2901012-03","YES","YES"
"29","2901","2901012","2901012-04","YES","YES"
"29","2901","2901013","2901013-01","YES","YES"
"29","2901","2901013","2901013-02","YES","YES"
"29","2901","2901013","2901013-03","YES","YES"
"29","2901","2901014","2901014-01","YES","YES"
"29","2901","2901014","2901014-02","YES","YES"
"29","2901","2901014","2901014-03","YES","YES"
"29","2901","2901014","2901014-04","YES","YES"
"29","2901","2901015","2901015-01","YES","YES"
"29","2901","2901015","2901015-02","YES","YES"
"29","2901","2901016","2901016-01","YES","YES"
"29","2901","2901016","2901016-02","YES","YES"
"29","2901","2901017","2901017-01","YES","YES"
"29","2901","2901017","2901017-02","YES","YES"
"29","2901","2901017","2901017-03","YES","YES"
"29","2901","2901018","2901018-01","YES","YES"
"29","2901","2901018","2901018-02","YES","YES"
"29","2901","2901018","2901018-03","YES","YES"
"29","2901","2901019","2901019-01","YES","YES"
"29","2901","2901019","2901019-02","YES","YES"
"29","2901","2901020","2901020-01","YES","YES"
"29","2901","2901020","2901020-02","YES","YES"
"29","2901","2901021","2901021-01","YES","YES"
"29","2901","2901021","2901021-02","YES","YES"
"29","2901","2901021","2901021-03","YES","YES"
"29","2901","2901022","2901022-01","YES","YES"
"29","2901","2901022","2901022-02","YES","YES"
"29","2901","2901023","2901023-01","YES","YES"
"29","2901","2901023","2901023-02","YES","YES"
"29","2901","2901024","2901024-01","YES","YES"
"29","2901","2901024","2901024-02","YES","YES"
"29","2902","2902040","2902040-01","YES","YES"
"29","2902","2902040","2902040-02","YES","YES"
"29","2902","2902041","2902041-01","YES","YES"
"29","2902","2902041","2902041-02","YES","YES"
"29","2902","2902041","2902041-03","YES","YES"
"29","2902","2902041","2902041-04","YES","YES"
"29","2902","2902041","2902041-05","YES","YES"
"29","2902","2902042","2902042-01","YES","YES"
"29","2902","2902042","2902042-02","YES","YES"
"29","2902","2902042","2902042-03","YES","YES"
"29","2902","2902042","2902042-04","YES","YES"
"29","2902","2902043","2902043-01","YES","YES"
"29","2902","2902043","2902043-02","YES","YES"
"29","2902","2902044","2902044-01","YES","YES"
"29","2902","2902044","2902044-02","YES","YES"
"29","2902","2902045","2902045-01","YES","YES"
"29","2902","2902045","2902045-02","YES","YES"
"29","2902","2902045","2902045-03","YES","YES"
"29","2902","2902045","2902045-04","YES","YES"
"29","2902","2902045","2902045-05","YES","YES"
"29","2902","2902045","2902045-06","YES","YES"
"29","2902","2902045","2902045-07","YES","YES"
"29","2902","2902045","2902045-08","YES","NO"
"29","2902","2902056","2902056-01","YES","YES"
"29","2902","2902056","2902056-02","YES","YES"
"29","2902","2902056","2902056-03","YES","NO"
"29","2902","2902056","2902056-04","YES","NO"
"29","2902","2902056","2902056-05","YES","NO"
"29","2904","2904087","2904087-01","YES","YES"
"29","2906","2906113","2906113-01","YES","YES"
"29","2906","2906113","2906113-02","YES","YES"
"29","2907","2907123","2907123-01","YES","YES"
"29","2907","2907123","2907123-02","YES","YES"
"29","2907","2907123","2907123-03","YES","YES"
"29","2907","2907124","2907124-01","YES","YES"
"29","2907","2907124","2907124-02","YES","YES"
"29","2907","2907124","2907124-03","YES","YES"
"29","2907","2907130","2907130-01","YES","YES"
"29","2907","2907130","2907130-02","YES","YES"
"29","2907","2907131","2907131-01","YES","YES"
"29","2907","2907131","2907131-02","YES","YES"
"29","2907","2907131","2907131-03","YES","YES"
"29","2907","2907132","2907132-01","YES","YES"
"29","2907","2907132","2907132-02","YES","YES"
"29","2907","2907132","2907132-03","YES","YES"
"29","2907","2907133","2907133-01","YES","YES"
"29","2907","2907133","2907133-02","YES","YES"
"29","2907","2907133","2907133-03","YES","YES"
"29","2907","2907134","2907134-01","YES","YES"
"29","2907","2907134","2907134-02","YES","YES"
"29","2907","2907134","2907134-03","YES","YES"
"29","2907","2907135","2907135-01","YES","YES"
"29","2907","2907135","2907135-02","YES","YES"
"29","2907","2907136","2907136-01","YES","YES"
"29","2907","2907136","2907136-02","YES","YES"
"29","2907","2907136","2907136-03","YES","YES"
"29","2907","2907136","2907136-04","YES","YES"
"29","2907","2907136","2907136-05","YES","YES"
"29","2907","2907136","2907136-06","YES","YES"
"29","2907","2907136","2907136-07","YES","YES"
"29","2907","2907137","2907137-01","YES","YES"
"29","2907","2907137","2907137-02","YES","YES"
"29","2907","2907137","2907137-03","YES","YES"
"29","2907","2907137","2907137-04","YES","YES"
"29","2907","2907137","2907137-05","YES","YES"
"29","2907","2907137","2907137-06","YES","YES"
"29","2907","2907138","2907138-01","YES","YES"
"29","2907","2907138","2907138-02","YES","YES"
"29","2907","2907138","2907138-03","YES","YES"
"29","2907","2907138","2907138-04","YES","YES"
"29","2907","2907138","2907138-05","YES","YES"
"29","2908","2908168","2908168-01","YES","YES"
"29","2908","2908168","2908168-02","YES","YES"
"29","2908","2908168","2908168-03","YES","YES"
"29","2908","2908168","2908168-04","YES","YES"
"29","2908","2908168","2908168-05","YES","YES"
"29","2908","2908168","2908168-06","YES","YES"
"29","2908","2908169","2908169-01","YES","YES"
"29","2908","2908169","2908169-02","YES","YES"
"29","2908","2908169","2908169-03","YES","YES"
"29","2908","2908169","2908169-04","YES","YES"
"29","2908","2908169","2908169-05","YES","YES"
"29","2908","2908169","2908169-06","YES","YES"
"29","2908","2908169","2908169-07","YES","YES"
"29","2908","2908169","2908169-08","YES","YES"
"29","2908","2908169","2908169-09","YES","YES"
"29","2908","2908169","2908169-10","YES","YES"
"29","2908","2908169","2908169-11","YES","YES"
"29","2908","2908169","2908169-12","YES","NO"
"29","2908","2908169","2908169-13","YES","NO"
"29","2909","2909180","2909180-01","YES","YES"
